Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,6,1,1,0,0,0,0,0,0,0,0
1,0,6,1,1,0,0,0,0,0,0,0,0
2,0,8,1,1,0,0,0,0,0,0,0,0
3,0,9,1,1,0,0,0,0,0,0,0,0
4,0,8,1,1,0,0,0,0,0,0,0,0
5,0,9,1,1,0,0,0,0,0,0,0,0
6,1,10,1,1,0,0,0,0,0,0,0,0
7,1,11,1,1,0,0,0,0,0,0,0,0
8,1,12,1,1,0,0,0,0,0,0,0,0
9,1,11,1,1,0,0,0,0,0,0,0,0
10,1,10,1,1,0,0,0,0,1,0,0,0
11,2,9,1,1,0,0,0,0,1,0,0,0
12,2,10,1,1,0,0,0,0,1,0,0,0
13,2,9,1,1,0,0,0,1,1,0,0,0
14,2,9,1,1,0,0,0,1,1,0,0,0
15,2,9,1,1,0,0,0,1,0,0,0,0
16,2,10,1,1,0,0,0,1,0,0,0,0
17,2,9,1,1,0,0,0,1,0,0,0,0
18,3,10,1,1,0,0,0,1,0,0,0,0
19,3,11,1,1,0,0,0,0,0,0,0,0
20,3,11,1,1,0,0,0,0,0,0,0,0
21,3,12,1,1,0,0,0,0,0,0,0,0
22,4,12,1,1,0,0,0,0,0,0,0,0
23,4,13,1,1,0,0,0,0,0,0,0,0
24,4,12,1,1,0,0,0,0,0,0,0,0
25,4,12,1,1,0,0,0,0,0,0,0,0
26,5,13,1,1,0,0,0,0,0,0,0,0
27,5,14,1,1,0,0,0,0,0,0,0,0
28,5,16,1,1,0,0,0,0,0,0,0,0
29,5,17,1,1,0,0,0,0,0,0,0,0
30,6,16,1,1,0,0,0,0,0,0,0,0
31,6,15,1,1,0,0,0,0,0,0,0,0
32,6,16,1,1,0,0,0,0,0,0,0,0
33,7,15,1,1,0,0,0,0,0,1,0,0
34,7,16,1,1,0,0,0,0,0,1,1,0
35,7,15,1,1,0,0,0,0,0,1,1,0
36,7,14,1,1,0,0,0,0,0,1,1,0
37,8,13,1,1,0,0,0,0,2,1,1,0
38,8,14,1,1,0,0,0,0,2,1,1,0
39,8,13,1,1,0,0,0,0,2,0,0,0
40,9,12,1,1,0,0,0,2,2,0,0,0
41,9,11,1,1,0,0,0,2,0,0,0,0
42,9,10,1,1,0,0,0,2,0,0,0,0
43,9,9,1,1,0,0,0,2,0,0,0,0
44,9,10,1,1,0,0,0,2,0,0,0,0
45,9,9,1,1,0,0,0,2,0,0,0,0
46,9,12,1,1,0,0,0,2,0,0,0,0
47,10,11,1,1,0,0,0,2,0,0,0,0
48,10,12,1,1,0,0,0,0,0,0,0,0
49,10,14,1,1,0,0,0,0,0,0,0,0
50,11,13,1,1,0,0,0,0,0,0,0,0
51,11,15,1,1,0,0,0,0,0,0,0,0
52,11,16,1,1,0,0,0,0,0,0,0,0
53,11,17,1,1,0,0,0,0,0,0,0,0
54,12,17,1,1,0,0,0,0,0,0,0,0
55,12,16,1,1,0,0,0,0,0,0,0,0
56,12,18,1,1,0,0,0,0,0,0,0,0
57,13,17,1,2,0,0,0,0,3,0,0,0
58,13,16,1,2,0,0,0,0,3,0,0,0
59,13,15,1,2,0,0,0,0,3,0,0,0
60,14,12,1,2,0,0,0,3,0,0,0,0
61,14,12,1,2,0,0,0,3,0,0,0,0
62,14,10,1,2,0,0,0,3,0,0,0,0
63,14,14,1,2,0,0,0,3,0,0,0,0
64,14,1,1,2,0,0,0,3,0,0,0,0
65,14,6,1,2,0,0,2,3,0,0,0,0
66,14,2,1,2,0,0,2,3,0,0,0,0
67,14,7,1,2,0,0,2,3,0,0,0,0
68,14,12,1,2,0,0,2,3,0,0,0,0
