Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,9,1,1,0,0,0,0,0,0,0,0
1,0,14,1,1,0,0,0,0,0,0,0,0
2,0,18,1,1,0,0,0,0,0,0,0,0
3,1,19,1,1,0,0,0,0,0,0,0,0
4,1,19,1,1,0,0,0,0,0,0,0,0
5,1,16,1,1,1,0,0,0,1,0,0,0
6,1,10,1,1,2,0,0,0,1,0,0,0
7,2,4,1,1,2,0,0,0,1,0,0,0
8,2,5,1,1,2,0,0,0,1,0,0,0
9,2,8,1,1,2,0,0,0,1,0,0,0
10,2,11,1,1,2,0,0,1,1,0,0,0
11,2,12,1,1,2,0,0,1,0,0,0,0
12,2,11,1,1,2,0,0,1,0,0,0,0
13,2,14,1,1,2,0,0,1,0,0,0,0
14,3,15,1,1,2,0,0,1,0,0,0,0
15,3,18,1,1,2,0,0,0,0,0,0,0
16,3,18,1,1,2,0,0,0,0,0,0,0
17,4,19,1,1,2,0,0,0,0,0,0,0
18,4,22,1,1,2,0,0,0,0,0,0,0
19,5,22,1,1,2,0,0,0,0,0,0,0
20,5,19,1,1,2,0,0,0,0,0,0,0
21,5,22,1,1,2,0,0,0,0,0,0,0
22,6,21,1,1,2,0,0,0,0,0,0,0
23,6,22,1,1,2,0,0,0,0,0,0,0
24,7,21,1,1,2,0,0,0,0,1,0,0
25,7,17,1,1,2,0,0,0,0,1,1,0
26,7,14,1,1,2,0,0,0,0,1,1,0
27,7,0,1,1,3,0,0,0,0,1,1,0
28,8,3,1,1,3,0,0,0,0,1,1,0
29,8,7,1,1,3,0,0,0,0,1,1,0
30,8,12,1,1,3,0,0,0,2,1,1,0
31,8,16,1,1,3,0,0,0,2,0,0,0
32,8,15,1,1,3,0,0,0,2,0,0,0
33,9,18,1,1,3,0,0,2,0,0,0,0
34,9,17,1,1,3,0,0,2,0,0,0,0
35,9,15,1,1,3,0,0,2,0,0,0,0
36,9,19,1,1,3,0,0,2,0,0,0,0
37,10,20,1,1,3,0,0,0,0,0,0,0
38,10,21,1,1,3,0,0,0,0,0,0,0
39,11,21,1,1,3,0,0,0,0,0,0,0
40,11,22,1,1,3,0,0,0,0,0,0,0
41,12,19,1,1,3,0,0,0,0,0,0,0
42,12,18,1,1,3,0,0,0,0,0,0,0
43,12,19,1,1,3,0,0,0,0,0,0,0
44,13,20,1,1,3,0,0,0,0,0,0,0
45,13,19,1,2,3,0,0,0,3,0,0,0
46,13,18,1,2,3,0,0,3,3,0,0,0
47,14,9,1,2,4,0,0,3,0,0,0,0
48,14,6,1,2,4,0,0,3,0,0,0,0
49,14,7,1,2,4,0,0,3,0,0,0,0
50,14,8,1,2,4,0,0,3,0,0,0,0
51,14,12,1,2,4,0,0,3,0,0,0,0
52,14,14,1,2,4,0,0,3,0,0,0,0
53,14,16,1,2,4,0,0,0,0,0,0,0
54,15,18,1,2,4,0,0,0,0,0,0,0
55,15,19,1,2,4,0,0,0,0,0,0,0
56,16,20,1,2,4,0,0,0,0,0,0,0
57,16,21,1,2,4,0,0,0,0,0,0,0
58,16,21,1,2,4,0,0,0,0,0,0,0
59,17,20,1,2,4,0,0,0,0,0,0,0
60,17,18,1,2,4,0,0,0,0,0,0,0
61,17,18,1,2,4,0,0,0,0,0,0,0
62,18,18,1,2,4,0,0,0,0,0,0,0
63,18,12,1,2,5,0,0,0,4,0,0,0
64,18,12,1,2,5,0,0,0,4,0,0,0
65,18,11,1,2,5,0,0,0,4,0,0,0
66,20,14,1,2,5,0,0,4,0,0,0,0
67,20,15,1,2,5,0,0,4,0,0,0,0
68,20,14,1,2,5,0,0,4,0,0,0,0
69,20,13,1,2,5,0,0,4,0,0,0,0
70,20,12,1,2,5,0,0,4,0,0,0,0
71,19,15,1,2,5,0,0,4,0,0,0,0
72,20,16,1,2,5,0,0,4,0,0,0,0
73,20,19,1,2,5,0,0,4,0,0,0,0
74,20,21,1,2,5,0,0,0,0,0,0,0
75,21,16,1,2,6,0,0,0,0,0,0,0
76,21,17,1,2,6,0,0,0,0,0,0,0
77,21,17,1,2,6,0,0,0,0,0,0,0
78,22,20,1,2,6,0,0,0,0,2,0,0
79,22,20,1,2,6,0,0,0,0,2,2,0
80,22,9,1,2,7,0,0,0,0,2,2,0
81,22,0,1,2,8,0,0,0,0,2,2,0
82,22,2,1,2,8,0,0,0,0,2,2,0
83,22,6,1,2,8,0,0,0,0,2,2,0
84,23,7,1,2,8,0,0,0,0,2,2,0
85,23,12,1,2,8,0,0,0,0,2,2,0
86,23,14,1,2,8,0,0,0,0,0,0,0
87,24,18,1,2,8,0,0,0,0,0,0,0
88,24,19,1,2,8,0,0,0,5,0,0,0
89,24,18,1,2,8,0,0,0,5,0,0,0
90,25,16,1,3,8,0,0,5,5,0,0,0
91,25,15,1,3,8,0,0,5,0,0,0,0
92,25,14,1,3,8,0,0,5,0,0,0,0
93,26,16,1,3,8,0,0,5,0,0,0,0
94,26,19,1,3,8,0,0,0,0,0,0,0
95,27,21,1,3,8,0,0,0,0,0,0,0
96,27,21,1,3,8,0,0,0,0,0,0,0
97,27,19,1,3,8,0,0,0,0,0,0,0
98,28,22,1,3,8,0,0,0,0,0,0,0
99,28,21,1,3,8,0,0,0,0,0,0,0
100,29,19,1,3,8,0,0,0,0,0,0,0
101,29,20,1,3,8,0,0,0,0,0,0,0
102,30,19,1,3,8,0,0,0,0,0,0,0
103,30,17,1,3,8,0,0,0,0,0,0,0
104,30,20,1,3,8,0,0,0,0,0,0,0
105,31,23,1,3,8,0,0,0,0,0,0,0
106,31,21,1,3,8,0,0,0,0,0,0,0
107,31,22,1,3,8,0,0,0,0,0,0,0
108,32,15,1,3,9,0,0,0,0,0,0,0
109,32,17,1,3,9,0,0,0,0,0,0,0
110,33,20,1,3,9,0,0,0,0,0,0,0
111,33,19,1,3,9,0,0,0,0,0,0,0
112,33,21,1,3,9,0,0,0,0,0,0,0
113,34,21,1,3,9,0,0,0,0,0,0,0
114,34,21,1,3,9,0,0,0,0,0,0,0
115,34,22,1,3,9,0,0,0,0,0,0,0
116,35,21,1,3,9,0,0,0,0,0,0,0
117,35,21,1,3,9,0,0,0,0,0,0,0
118,36,20,1,3,9,0,0,0,0,0,0,0
119,36,20,1,3,9,0,0,0,0,0,0,0
120,36,18,1,3,9,0,0,0,0,0,0,0
121,37,18,1,3,9,0,0,0,0,0,0,0
122,37,17,1,3,9,0,0,0,0,0,0,0
123,37,16,1,3,9,0,0,0,0,0,0,0
124,39,15,1,3,9,0,0,0,0,0,0,0
125,39,13,1,3,9,0,0,0,0,0,0,0
126,39,16,1,3,9,0,0,0,0,0,0,0
127,39,20,1,3,9,0,0,0,0,0,0,0
128,39,23,1,3,9,0,0,0,0,0,0,0
129,40,24,1,3,9,0,0,0,0,0,0,0
130,40,21,1,3,9,0,0,0,0,0,0,0
131,41,20,1,3,9,0,0,0,0,0,0,0
132,41,20,1,3,9,0,0,0,0,3,0,0
133,41,16,1,3,9,0,0,0,0,3,3,0
134,42,13,1,3,9,0,0,0,0,3,3,0
135,42,0,1,3,10,0,0,0,0,3,3,0
136,42,2,1,3,10,0,0,0,0,3,3,0
137,42,10,1,3,10,0,0,0,0,3,3,0
138,42,15,1,3,10,0,0,0,0,3,3,0
139,42,19,1,3,10,0,0,0,0,0,0,0
140,43,18,1,3,10,0,0,0,0,0,0,0
141,43,19,1,3,10,0,0,0,0,0,0,0
142,44,19,1,3,10,0,0,0,0,0,0,0
143,44,19,1,3,10,0,0,0,0,0,0,0
144,44,18,1,3,10,0,0,0,0,0,0,0
145,45,20,1,3,10,0,0,0,0,0,0,0
146,45,21,1,3,10,0,0,0,0,0,0,0
147,45,22,1,3,10,0,0,0,0,0,0,0
148,46,24,1,3,10,0,0,0,0,0,0,0
149,46,25,1,3,10,0,0,0,0,0,0,0
150,47,26,1,3,10,0,0,0,0,0,0,0
151,47,25,1,3,10,0,0,0,0,0,0,0
152,48,23,1,3,10,0,0,0,0,0,0,0
153,48,22,1,3,10,0,0,0,0,0,0,0
154,48,11,1,3,11,0,0,0,6,0,0,0
155,48,4,1,3,11,0,0,0,6,0,0,0
156,48,4,1,3,11,0,0,0,6,0,0,0
157,48,2,1,3,12,0,0,0,6,0,0,0
158,49,9,1,3,12,0,0,0,6,0,0,0
159,53,11,2,1,12,0,0,6,6,0,0,0
160,53,10,2,1,12,0,0,6,0,0,0,0
161,53,9,2,1,12,0,0,6,0,0,0,0
162,53,9,2,1,12,0,0,6,0,0,0,0
163,53,9,2,1,12,0,0,6,0,0,0,0
164,52,11,2,1,12,0,0,6,0,0,0,0
165,52,10,2,1,12,0,0,6,0,0,0,0
166,53,14,2,1,12,0,0,0,0,0,0,0
167,53,16,2,1,12,0,0,0,0,0,0,0
168,54,18,2,1,12,0,0,0,0,0,0,0
169,54,18,2,1,12,0,0,0,0,0,0,0
170,54,19,2,1,12,0,0,0,0,0,0,0
171,55,20,2,1,12,0,0,0,0,0,0,0
172,55,19,2,1,12,0,0,0,0,0,0,0
173,55,22,2,1,12,0,0,0,0,0,0,0
174,56,21,2,1,12,0,0,0,0,0,0,0
175,56,21,2,1,12,0,0,0,0,0,0,0
176,57,20,2,1,12,0,0,0,0,4,0,0
177,57,17,2,1,12,0,0,0,0,4,4,0
178,57,15,2,1,12,0,0,0,0,4,4,0
179,57,1,2,1,15,0,0,0,0,4,4,0
180,58,2,2,1,15,0,0,0,0,4,4,0
181,58,6,2,1,15,0,0,0,0,4,4,0
182,58,10,2,1,15,0,0,0,7,4,4,0
183,58,15,2,1,15,0,0,0,7,4,4,0
184,58,18,2,1,15,0,0,0,7,0,0,0
185,59,17,2,1,15,0,0,7,0,0,0,0
186,59,16,2,1,15,0,0,7,0,0,0,0
187,59,16,2,1,15,0,0,7,0,0,0,0
188,59,19,2,1,15,0,0,7,0,0,0,0
189,60,20,2,1,15,0,0,7,0,0,0,0
190,60,22,2,1,15,0,0,0,0,0,0,0
191,61,18,2,1,16,0,0,0,0,0,0,0
192,61,21,2,1,16,0,0,0,0,0,0,0
193,61,21,2,1,16,0,0,0,0,0,0,0
194,62,23,2,1,16,0,0,0,0,0,0,0
195,62,25,2,1,16,0,0,0,0,0,0,0
196,63,25,2,2,16,0,0,0,8,0,0,0
197,63,21,2,2,16,0,0,0,8,0,0,0
198,64,19,2,2,16,0,0,8,0,0,0,0
199,64,7,2,2,17,0,0,8,0,0,0,0
200,64,10,2,2,17,0,0,8,0,0,0,0
201,64,10,2,2,17,0,0,8,0,0,0,0
202,64,10,2,2,17,0,0,8,0,0,0,0
203,64,14,2,2,17,0,0,8,0,0,0,0
204,64,16,2,2,17,0,0,0,0,0,0,0
205,65,18,2,2,17,0,0,0,0,0,0,0
206,65,20,2,2,17,0,0,0,0,0,0,0
207,66,20,2,2,17,0,0,0,0,0,0,0
208,66,19,2,2,17,0,0,0,0,0,0,0
209,66,20,2,2,17,0,0,0,0,0,0,0
210,67,19,2,2,17,0,0,0,0,0,0,0
211,67,19,2,2,17,0,0,0,0,0,0,0
212,67,19,2,2,17,0,0,0,0,0,0,0
213,68,19,2,2,17,0,0,0,0,0,0,0
214,68,18,2,2,17,0,0,0,9,0,0,0
215,68,17,2,2,17,0,0,0,9,0,0,0
216,70,18,2,2,17,0,0,9,0,0,0,0
217,70,18,2,2,17,0,0,9,0,0,0,0
218,70,19,2,2,17,0,0,9,0,0,0,0
219,70,17,2,2,17,0,0,9,0,0,0,0
220,69,16,2,2,17,0,0,9,0,0,0,0
221,69,17,2,2,17,0,0,9,0,0,0,0
222,70,19,2,2,17,0,0,9,0,0,0,0
223,70,20,2,2,17,0,0,0,0,0,0,0
224,71,20,2,2,17,0,0,0,0,0,0,0
225,71,16,2,2,18,0,0,0,0,0,0,0
226,72,17,2,2,18,0,0,0,0,0,0,0
227,72,18,2,2,18,0,0,0,0,5,0,0
228,72,18,2,2,18,0,0,0,0,5,5,0
229,72,13,2,2,20,0,0,0,0,5,5,0
230,72,0,2,2,22,0,0,0,0,5,5,0
231,72,5,2,2,22,0,0,0,0,5,5,0
232,73,8,2,2,22,0,0,0,0,5,5,0
233,73,13,2,2,22,0,0,0,0,5,5,0
234,73,15,2,2,22,0,0,0,0,0,0,0
235,74,17,2,2,22,0,0,0,0,0,0,0
236,74,20,2,2,22,0,0,0,10,0,0,0
237,74,19,2,2,22,0,0,0,10,0,0,0
238,75,15,2,3,23,0,0,10,10,0,0,0
239,75,14,2,3,23,0,0,10,0,0,0,0
240,75,18,2,3,23,0,0,10,0,0,0,0
241,76,19,2,3,23,0,0,0,0,0,0,0
242,76,21,2,3,23,0,0,0,0,0,0,0
243,77,21,2,3,23,0,0,0,0,0,0,0
244,77,20,2,3,23,0,0,0,0,0,0,0
245,78,21,2,3,23,0,0,0,0,0,0,0
246,78,20,2,3,24,0,0,0,0,0,0,0
247,78,21,2,3,24,0,0,0,0,0,0,0
248,79,20,2,3,24,0,0,0,0,0,0,0
249,79,19,2,3,24,0,0,0,0,0,0,0
