Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,28,1,1,0,0,0,0,0,0,0,0
3,1,26,1,1,0,0,0,0,0,0,0,0
4,1,13,1,1,1,0,0,0,1,0,0,0
5,1,12,1,1,1,0,0,0,1,0,0,0
6,2,16,1,1,2,0,0,0,1,0,0,0
7,2,0,1,1,2,0,1,0,1,0,0,0
8,2,0,1,1,2,0,1,0,1,0,0,0
9,2,2,1,1,2,0,2,0,1,0,0,0
10,2,9,1,1,2,0,2,1,1,0,0,0
11,2,7,1,1,2,0,2,1,0,0,0,0
12,2,12,1,1,2,0,2,1,0,0,0,0
13,3,17,1,1,2,0,2,1,0,0,0,0
14,3,17,1,1,2,0,2,1,0,0,0,0
15,3,24,1,1,2,0,2,0,0,0,0,0
16,4,31,1,1,2,0,2,0,0,0,0,0
17,4,30,1,1,2,0,2,0,0,0,0,0
18,5,28,1,1,2,0,2,0,0,0,0,0
19,5,29,1,1,2,0,2,0,0,0,0,0
20,6,27,1,1,2,0,2,0,0,0,0,0
21,6,25,1,1,2,0,2,0,0,0,0,0
22,7,25,1,1,2,0,2,0,0,1,1,0
23,7,17,1,1,3,0,2,0,0,1,1,0
24,7,0,1,1,3,0,2,0,0,1,1,0
25,7,3,1,1,3,0,2,0,0,1,1,0
26,8,11,1,1,3,0,2,0,0,1,1,0
27,8,18,1,1,3,0,2,0,2,1,1,0
28,8,26,1,1,3,0,2,0,2,0,0,0
29,9,30,1,1,3,0,2,2,0,0,0,0
30,9,26,1,1,3,0,2,2,0,0,0,0
31,9,22,1,1,3,0,2,2,0,0,0,0
32,10,27,1,1,3,0,2,0,0,0,0,0
33,11,33,1,1,3,0,2,0,0,0,0,0
34,11,40,1,1,3,0,2,0,0,0,0,0
35,12,33,1,1,4,0,2,0,0,0,0,0
36,12,18,1,1,5,0,2,0,0,0,0,0
37,13,16,1,2,5,0,2,0,3,0,0,0
38,13,14,1,2,5,0,2,0,3,0,0,0
39,13,15,1,2,5,0,2,3,3,0,0,0
40,14,13,1,2,5,0,2,3,0,0,0,0
41,14,10,1,2,5,0,2,3,0,0,0,0
42,14,8,1,2,5,0,2,3,0,0,0,0
43,14,12,1,2,5,0,2,3,0,0,0,0
44,14,17,1,2,5,0,2,3,0,0,0,0
45,14,20,1,2,5,0,2,0,0,0,0,0
46,15,25,1,2,5,0,2,0,0,0,0,0
47,16,30,1,2,5,1,2,0,0,0,0,0
48,16,37,1,2,5,1,2,0,0,0,0,0
49,17,45,1,2,5,1,2,0,0,0,0,0
50,18,37,1,2,7,1,2,0,0,0,0,0
51,18,33,1,2,7,1,2,0,4,0,0,0
52,20,28,1,2,7,1,2,4,0,0,0,0
53,20,24,1,2,7,1,2,4,0,0,0,0
54,20,20,1,2,7,1,2,4,0,0,0,0
55,19,23,1,2,7,1,2,4,0,0,0,0
56,20,21,1,2,7,1,2,4,0,0,0,0
57,20,26,1,2,7,1,2,0,0,0,0,0
58,21,33,1,2,7,1,2,0,0,0,0,0
59,22,40,1,2,7,1,2,0,0,0,0,0
60,22,33,1,2,9,1,2,0,0,2,2,0
61,23,7,1,2,9,1,2,0,0,2,2,0
62,23,3,1,2,9,1,2,0,0,2,2,0
63,23,4,1,2,9,1,2,0,0,2,2,0
64,23,13,1,2,9,1,2,0,0,2,2,0
65,23,14,1,2,9,1,2,0,0,0,0,0
66,24,12,1,2,9,1,2,0,0,0,0,0
67,24,10,1,2,9,2,2,0,5,0,0,0
68,24,14,1,2,9,2,2,0,5,0,0,0
69,24,22,1,2,9,2,2,0,5,0,0,0
70,25,19,1,3,9,2,2,5,0,0,0,0
71,25,17,1,3,9,2,2,5,0,0,0,0
72,26,17,1,3,9,2,2,5,0,0,0,0
73,26,27,1,3,9,2,2,0,0,0,0,0
74,27,25,1,3,9,2,2,0,0,0,0,0
75,27,30,1,3,9,2,2,0,0,0,0,0
76,28,32,1,3,9,2,2,0,0,0,0,0
77,28,31,1,3,9,2,2,0,0,0,0,0
78,29,16,1,3,11,3,2,0,0,0,0,0
79,29,20,1,3,11,3,2,0,0,0,0,0
80,30,18,1,3,11,3,2,0,0,0,0,0
81,30,26,1,3,11,3,2,0,0,0,0,0
82,31,31,1,3,11,3,2,0,0,0,0,0
83,31,33,1,3,11,5,2,0,0,0,0,0
84,32,37,1,3,11,5,2,0,0,0,0,0
85,33,39,1,3,11,5,2,0,0,0,0,0
86,33,42,1,3,11,5,2,0,0,0,0,0
87,34,44,1,3,11,6,2,0,0,0,0,0
88,35,47,1,3,11,6,2,0,0,0,0,0
89,36,45,1,3,11,6,2,0,0,0,0,0
90,37,42,1,3,11,6,2,0,0,0,0,0
91,37,27,1,3,12,6,2,0,0,0,0,0
92,39,24,1,3,12,6,2,0,0,0,0,0
93,39,21,1,3,12,6,2,0,0,0,0,0
