Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,10,1,1,0,0,0,0,0,0,0,0
1,0,18,1,1,0,0,0,0,0,0,0,0
2,0,21,1,1,0,0,0,0,0,0,0,0
3,1,19,1,1,0,1,0,0,0,0,0,0
4,1,18,1,1,0,1,0,0,0,0,0,0
5,1,16,1,1,0,1,0,0,1,0,0,0
6,1,1,1,1,1,1,0,0,1,0,0,0
7,1,0,1,1,2,1,0,0,1,0,0,0
8,2,6,1,1,2,1,0,0,1,0,0,0
9,2,11,1,1,2,1,0,0,1,0,0,0
10,2,9,1,1,2,1,0,1,1,0,0,0
11,2,7,1,1,2,1,0,1,1,0,0,0
12,2,11,1,1,2,1,0,1,0,0,0,0
13,2,15,1,1,2,1,0,1,0,0,0,0
14,3,1,1,1,2,3,0,1,0,0,0,0
15,3,7,1,1,2,3,0,1,0,0,0,0
16,3,1,1,1,2,3,0,1,0,0,0,0
17,3,9,1,1,2,3,0,1,0,0,0,0
18,3,17,1,1,2,3,0,0,0,0,0,0
19,3,25,1,1,2,3,0,0,0,0,0,0
20,4,33,1,1,2,3,0,0,0,0,0,0
21,5,30,1,1,2,3,0,0,0,0,0,0
22,5,28,1,1,2,3,0,0,0,0,0,0
23,5,26,1,1,2,3,0,0,0,0,0,0
24,6,24,1,1,2,3,0,0,0,0,0,0
25,6,25,1,1,2,3,0,0,0,0,0,0
26,7,22,1,1,2,3,0,0,0,1,1,0
27,7,20,1,1,2,3,0,0,0,1,1,0
28,8,0,1,1,3,3,0,0,0,1,1,0
29,8,3,1,1,3,3,0,0,0,1,1,0
30,8,11,1,1,3,3,0,0,0,1,1,0
31,8,18,1,1,3,3,0,0,2,1,1,0
32,8,16,1,1,3,3,0,0,2,0,0,0
33,9,14,1,1,3,3,0,2,2,0,0,0
34,9,13,1,1,3,3,0,2,0,0,0,0
35,9,13,1,1,3,3,0,2,0,0,0,0
36,9,14,1,1,3,3,0,2,0,0,0,0
37,9,16,1,1,3,3,0,2,0,0,0,0
38,10,4,1,1,3,4,0,2,0,0,0,0
39,10,6,1,1,3,5,0,2,0,0,0,0
40,10,0,1,1,3,5,0,2,0,0,0,0
41,10,6,1,1,3,5,0,2,0,0,0,0
42,10,11,1,1,3,5,0,2,0,0,0,0
43,10,12,1,1,3,5,0,0,0,0,0,0
44,10,20,1,1,3,5,0,0,0,0,0,0
45,11,20,1,1,3,5,0,0,0,0,0,0
46,11,22,1,1,3,5,0,0,0,0,0,0
47,11,20,1,1,3,5,0,0,0,0,0,0
48,12,20,1,1,3,5,0,0,0,0,0,0
49,12,18,1,1,3,5,0,0,0,0,0,0
50,13,16,1,1,3,5,0,0,0,0,0,0
51,13,14,1,2,3,5,0,0,3,0,0,0
52,13,12,1,2,3,5,0,0,3,0,0,0
53,13,12,1,2,3,5,0,3,3,0,0,0
54,14,10,1,2,3,5,0,3,0,0,0,0
55,14,10,1,2,3,5,0,3,0,0,0,0
56,14,8,1,2,3,5,0,3,0,0,0,0
57,14,6,1,2,3,5,0,3,0,0,0,0
58,14,0,1,2,4,5,0,3,0,0,0,0
59,14,6,1,2,4,5,0,3,0,0,0,0
60,14,10,1,2,4,5,0,3,0,0,0,0
61,14,11,1,2,4,5,0,3,0,0,0,0
62,14,12,1,2,4,5,0,0,0,0,0,0
63,15,16,1,2,4,5,0,0,0,0,0,0
64,15,22,1,2,4,5,0,0,0,0,0,0
65,16,20,1,2,4,5,0,0,0,0,0,0
66,16,23,1,2,4,5,0,0,0,0,0,0
67,16,22,1,2,4,5,0,0,0,0,0,0
68,17,21,1,2,4,5,0,0,0,0,0,0
69,17,21,1,2,4,5,0,0,0,0,0,0
