Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,10,1,1,2,0,0,0,0,0,0,0
1,0,13,1,1,2,0,0,0,0,0,0,0
2,0,20,1,1,2,0,0,0,0,0,0,0
3,1,23,1,1,2,0,0,0,0,0,0,0
4,1,20,1,1,2,0,0,0,0,0,0,0
5,1,13,1,1,2,0,0,0,1,0,0,0
6,1,8,1,1,2,0,0,0,1,0,0,0
7,2,3,1,1,2,0,0,0,1,0,0,0
8,2,8,1,1,2,0,0,0,1,0,0,0
9,2,15,1,1,2,0,0,1,1,0,0,0
10,2,14,1,1,2,0,0,1,0,0,0,0
11,2,13,1,1,2,0,0,1,0,0,0,0
12,3,12,1,1,2,0,0,1,0,0,0,0
13,3,11,1,1,2,0,0,0,0,0,0,0
14,3,13,1,1,2,0,0,0,0,0,0,0
15,3,15,1,1,2,0,0,0,0,0,0,0
16,4,25,1,1,2,0,0,0,0,0,0,0
17,4,33,1,1,2,0,0,0,0,0,0,0
18,5,32,1,1,2,0,0,0,0,0,0,0
19,6,31,1,1,2,0,0,0,0,0,0,0
20,6,30,1,1,2,0,0,0,0,0,0,0
21,7,29,1,1,2,0,0,0,0,1,0,0
22,7,23,1,1,2,0,0,0,0,1,1,0
23,8,4,1,1,3,0,0,0,0,1,1,0
24,8,7,1,1,3,0,0,0,0,1,1,0
25,8,18,1,1,3,0,0,0,2,1,1,0
26,8,22,1,1,3,0,0,0,2,0,0,0
27,9,21,1,1,3,0,0,2,0,0,0,0
28,9,20,1,1,3,0,0,2,0,0,0,0
29,9,18,1,1,3,0,0,2,0,0,0,0
30,10,17,1,1,3,0,0,2,0,0,0,0
31,10,20,1,1,3,0,0,0,0,0,0,0
32,10,21,1,1,3,0,0,0,0,0,0,0
33,11,24,1,1,3,0,0,0,0,0,0,0
34,11,25,1,1,3,0,0,0,0,0,0,0
35,12,28,1,1,3,0,0,0,0,0,0,0
36,12,28,1,1,3,0,0,0,0,0,0,0
37,13,27,1,2,3,0,0,0,3,0,0,0
38,13,18,1,2,3,0,0,0,3,0,0,0
39,14,17,1,2,3,0,0,3,0,0,0,0
40,14,10,1,2,3,1,0,3,0,0,0,0
41,14,6,1,2,3,1,0,3,0,0,0,0
42,14,9,1,2,3,1,0,3,0,0,0,0
43,14,7,1,2,3,1,0,3,0,0,0,0
44,14,7,1,2,3,1,0,3,0,0,0,0
45,14,10,1,2,3,1,0,3,0,0,0,0
46,14,12,1,2,3,1,0,0,0,0,0,0
47,15,16,1,2,3,1,0,0,0,0,0,0
48,15,24,1,2,3,1,0,0,0,0,0,0
49,16,22,1,2,3,1,0,0,0,0,0,0
50,16,27,1,2,3,1,0,0,0,0,0,0
51,17,30,1,2,3,1,0,0,0,0,0,0
52,17,29,1,2,3,1,0,0,0,0,0,0
53,18,28,1,2,3,1,0,0,0,0,0,0
54,18,21,1,2,3,1,0,0,4,0,0,0
55,18,17,1,2,3,1,0,0,4,0,0,0
56,20,19,1,2,3,1,0,4,0,0,0,0
57,20,17,1,2,3,1,0,4,0,0,0,0
58,20,15,1,2,3,1,0,4,0,0,0,0
59,20,13,1,2,3,1,0,4,0,0,0,0
60,19,12,1,2,3,1,0,4,0,0,0,0
61,19,14,1,2,3,1,0,4,0,0,0,0
62,20,15,1,2,3,1,0,4,0,0,0,0
63,20,19,1,2,3,1,0,0,0,0,0,0
64,21,20,1,2,3,1,0,0,0,0,0,0
65,21,21,1,2,3,1,0,0,0,0,0,0
66,21,21,1,2,3,1,0,0,0,0,0,0
67,22,20,1,2,3,1,0,0,0,2,0,0
68,22,19,1,2,3,1,0,0,0,2,2,0
69,22,18,1,2,3,1,0,0,0,2,2,0
70,23,0,1,2,4,1,0,0,0,2,2,0
71,23,8,1,2,4,1,0,0,0,2,2,0
72,23,19,1,2,4,1,0,0,0,2,2,0
73,24,29,1,2,4,1,0,0,0,0,0,0
74,24,30,1,2,4,1,0,0,5,0,0,0
75,25,18,1,3,4,1,0,5,0,0,0,0
76,25,12,1,3,4,1,0,5,0,0,0,0
77,25,11,1,3,4,1,0,5,0,0,0,0
78,26,11,1,3,4,1,0,5,0,0,0,0
79,26,16,1,3,4,1,0,0,0,0,0,0
80,26,20,1,3,4,1,0,0,0,0,0,0
81,27,22,1,3,4,1,0,0,0,0,0,0
82,27,25,1,3,4,1,0,0,0,0,0,0
83,28,27,1,3,4,1,0,0,0,0,0,0
84,28,26,1,3,4,1,0,0,0,0,0,0
85,29,25,1,3,4,1,0,0,0,0,0,0
86,29,21,1,3,4,1,0,0,0,0,0,0
87,30,12,1,3,4,1,0,0,0,0,0,0
88,30,11,1,3,4,1,0,0,0,0,0,0
89,30,9,1,3,4,1,0,0,0,0,0,0
90,30,8,1,3,4,1,0,0,0,0,0,0
91,30,16,1,3,4,1,0,0,0,0,0,0
92,31,24,1,3,4,1,0,0,0,0,0,0
93,31,30,1,3,4,1,0,0,0,0,0,0
94,32,29,1,3,4,1,0,0,0,0,0,0
95,32,32,1,3,4,1,0,0,0,0,0,0
96,33,31,1,3,4,1,0,0,0,0,0,0
97,33,30,1,3,4,1,0,0,0,0,0,0
98,34,32,1,3,4,1,0,0,0,0,0,0
99,35,30,1,3,4,1,0,0,0,0,0,0
100,35,32,1,3,4,1,0,0,0,0,0,0
101,36,31,1,3,4,1,0,0,0,0,0,0
102,36,30,1,3,4,1,0,0,0,0,0,0
103,37,29,1,3,4,1,0,0,0,0,0,0
104,37,28,1,3,4,1,0,0,0,0,0,0
105,39,6,1,3,5,1,0,0,0,0,0,0
106,39,13,1,3,5,1,0,0,0,0,0,0
107,39,15,1,3,5,1,0,0,0,0,0,0
108,39,21,1,3,5,1,0,0,0,0,0,0
109,39,25,1,3,5,1,0,0,0,0,0,0
110,40,24,1,3,5,1,0,0,0,0,0,0
111,40,23,1,3,5,1,0,0,0,0,0,0
112,41,22,1,3,5,1,0,0,0,0,0,0
113,41,25,1,3,5,1,0,0,0,3,0,0
114,42,24,1,3,5,1,0,0,0,3,3,0
115,42,0,1,3,6,1,0,0,0,3,3,0
116,42,9,1,3,6,1,0,0,0,3,3,0
117,42,19,1,3,6,1,0,0,0,3,3,0
118,43,30,1,3,6,1,0,0,0,0,0,0
119,43,33,1,3,6,1,0,0,0,0,0,0
120,44,32,1,3,6,1,0,0,0,0,0,0
121,44,31,1,3,6,1,0,0,0,0,0,0
122,45,30,1,3,6,1,0,0,0,0,0,0
123,46,29,1,3,6,1,0,0,0,0,0,0
124,46,29,1,3,6,1,0,0,0,0,0,0
125,47,29,1,3,6,1,0,0,0,0,0,0
126,47,27,1,3,6,1,0,0,0,0,0,0
127,48,26,1,3,6,1,0,0,0,0,0,0
128,48,19,1,3,6,1,0,0,6,0,0,0
129,48,9,1,3,6,1,0,0,6,0,0,0
130,48,3,1,3,6,1,0,0,6,0,0,0
131,48,2,1,3,6,1,0,0,6,0,0,0
132,48,1,1,3,6,1,0,0,6,0,0,0
133,48,0,1,3,6,1,0,0,6,0,0,0
134,48,0,1,3,6,1,0,0,6,0,0,0
135,48,0,1,3,6,1,0,0,6,0,0,0
136,48,0,1,3,6,1,0,0,6,0,0,0
137,48,0,1,3,6,1,0,0,6,0,0,0
138,48,0,1,3,6,1,0,0,6,0,0,0
139,48,0,1,3,7,1,0,0,6,0,0,0
140,48,7,1,3,8,1,0,0,6,0,0,0
141,49,7,1,3,8,1,0,0,6,0,0,0
142,53,9,2,1,8,1,0,6,6,0,0,0
143,53,9,2,1,8,1,0,6,0,0,0,0
144,53,9,2,1,8,1,0,6,0,0,0,0
145,53,8,2,1,8,2,0,6,0,0,0,0
146,53,8,2,1,8,2,0,6,0,0,0,0
147,53,7,2,1,8,2,0,6,0,0,0,0
148,52,6,2,1,8,2,0,6,0,0,0,0
149,52,8,2,1,8,2,0,6,0,0,0,0
150,53,13,2,1,8,2,0,0,0,0,0,0
151,53,14,2,1,8,2,0,0,0,0,0,0
152,54,17,2,1,8,2,0,0,0,0,0,0
153,54,24,2,1,8,2,0,0,0,0,0,0
154,54,23,2,1,8,2,0,0,0,0,0,0
155,55,22,2,1,8,2,0,0,0,0,0,0
156,55,21,2,1,8,2,0,0,0,0,0,0
157,56,20,2,1,8,2,0,0,0,0,0,0
158,56,21,2,1,8,2,0,0,0,0,0,0
159,56,26,2,1,8,2,0,0,0,0,0,0
160,57,25,2,1,8,2,0,0,0,4,4,0
161,57,21,2,1,8,2,0,0,0,4,4,0
162,58,9,2,1,8,2,0,0,0,4,4,0
163,58,2,2,1,8,2,0,0,7,4,4,0
164,58,7,2,1,8,2,0,0,7,4,4,0
165,58,15,2,1,8,2,0,0,7,4,4,0
166,58,24,2,1,8,2,0,0,7,0,0,0
167,59,24,2,1,8,2,0,7,0,0,0,0
168,59,22,2,1,8,2,0,7,0,0,0,0
169,59,20,2,1,8,2,0,7,0,0,0,0
170,60,18,2,1,8,2,0,7,0,0,0,0
171,60,17,2,1,8,2,0,0,0,0,0,0
172,61,20,2,1,8,2,0,0,0,0,0,0
173,61,19,2,1,8,2,0,0,0,0,0,0
174,61,20,2,1,8,2,0,0,0,0,0,0
175,62,21,2,1,8,2,0,0,0,0,0,0
176,62,20,2,1,8,2,0,0,0,0,0,0
177,62,21,2,1,8,2,0,0,0,0,0,0
178,63,20,2,2,8,2,0,0,8,0,0,0
179,63,16,2,2,8,2,0,0,8,0,0,0
180,64,13,2,2,8,2,0,8,8,0,0,0
181,64,11,2,2,8,2,0,8,0,0,0,0
182,64,10,2,2,8,2,0,8,0,0,0,0
