Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,18,1,1,0,0,0,0,0,0,0,0
3,1,16,1,1,0,0,0,0,0,0,0,0
4,1,18,1,1,0,0,0,0,0,0,0,0
5,1,16,1,1,0,0,0,0,1,0,0,0
6,2,14,1,1,0,0,0,0,1,0,0,0
7,2,0,1,1,1,0,0,0,1,0,0,0
8,2,1,1,1,1,0,0,0,1,0,0,0
9,2,9,1,1,1,0,0,0,1,0,0,0
10,2,15,1,1,1,0,0,1,1,0,0,0
11,2,26,1,1,1,0,0,1,0,0,0,0
12,3,33,1,1,1,0,0,0,0,0,0,0
13,4,31,1,1,1,0,0,0,0,0,0,0
14,4,28,1,1,1,0,0,0,0,0,0,0
15,5,26,1,1,1,0,0,0,0,0,0,0
16,5,24,1,1,1,0,0,0,0,0,0,0
17,5,22,1,1,1,0,0,0,0,0,0,0
18,6,21,1,1,1,0,0,0,0,0,0,0
19,6,19,1,1,1,0,0,0,0,0,0,0
20,7,19,1,1,1,0,0,0,0,1,0,0
21,7,24,1,1,1,0,0,0,0,1,1,0
22,7,5,1,1,2,0,0,0,0,1,1,0
23,7,0,1,1,2,0,0,0,0,1,1,0
24,7,7,1,1,2,0,0,0,0,1,1,0
25,8,15,1,1,2,0,0,0,0,1,1,0
26,8,22,1,1,2,0,0,0,2,1,1,0
27,9,28,1,1,2,0,0,2,2,0,0,0
28,9,25,1,1,2,0,0,2,0,0,0,0
29,9,21,1,1,2,0,0,2,0,0,0,0
30,9,18,1,1,2,0,0,2,0,0,0,0
31,10,16,1,1,2,0,0,0,0,0,0,0
32,10,21,1,1,2,0,0,0,0,0,0,0
33,11,33,1,1,2,0,0,0,0,0,0,0
34,12,43,1,1,2,0,0,0,0,0,0,0
35,12,33,1,1,3,0,0,0,0,0,0,0
36,13,14,1,2,3,0,0,0,3,0,0,0
37,13,12,1,2,3,0,0,0,3,0,0,0
38,13,8,1,2,4,0,0,0,3,0,0,0
39,13,16,1,2,4,0,0,0,3,0,0,0
40,14,18,1,2,4,0,0,3,0,0,0,0
41,14,15,1,2,4,0,0,3,0,0,0,0
42,14,12,1,2,4,0,0,3,0,0,0,0
43,14,8,1,2,4,1,0,3,0,0,0,0
44,14,2,1,2,4,1,0,3,0,0,0,0
45,14,11,1,2,4,1,0,3,0,0,0,0
46,14,2,1,2,4,1,0,3,0,0,0,0
47,14,6,1,2,4,1,0,3,0,0,0,0
48,14,13,1,2,4,1,0,3,0,0,0,0
49,14,21,1,2,4,2,0,0,0,0,0,0
50,15,28,1,2,4,2,0,0,0,0,0,0
51,16,36,1,2,4,2,0,0,0,0,0,0
52,16,45,1,2,4,2,0,0,0,0,0,0
53,17,29,1,2,5,2,0,0,0,0,0,0
54,17,17,1,2,7,2,0,0,0,0,0,0
55,18,27,1,2,7,2,0,0,4,0,0,0
56,18,16,1,2,8,2,0,0,4,0,0,0
57,19,9,1,2,8,2,0,4,4,0,0,0
58,20,7,1,2,8,2,0,4,0,0,0,0
59,20,18,1,2,8,2,0,4,0,0,0,0
60,20,21,1,2,8,2,0,4,0,0,0,0
61,20,16,1,2,8,2,0,4,0,0,0,0
62,20,14,1,2,8,2,0,4,0,0,0,0
63,20,22,1,2,8,2,0,4,0,0,0,0
64,20,34,1,2,8,2,0,0,0,0,0,0
65,21,45,1,2,8,2,0,0,0,0,0,0
66,22,39,1,2,9,2,0,0,0,2,0,0
67,22,26,1,2,10,2,0,0,0,2,2,0
68,23,19,1,2,10,2,0,0,0,2,2,0
69,23,19,1,2,10,2,0,0,0,2,2,0
70,24,27,1,2,10,2,0,0,0,0,0,0
71,24,25,1,2,10,2,0,0,5,0,0,0
72,25,23,1,3,10,2,0,5,5,0,0,0
73,25,22,1,3,10,2,0,5,0,0,0,0
74,26,21,1,3,10,2,0,5,0,0,0,0
75,26,24,1,3,10,2,0,0,0,0,0,0
76,27,22,1,3,10,2,0,0,0,0,0,0
77,27,24,1,3,10,2,0,0,0,0,0,0
78,28,34,1,3,10,2,0,0,0,0,0,0
79,28,34,1,3,10,2,0,0,0,0,0,0
80,29,20,1,3,11,2,0,0,0,0,0,0
81,29,17,1,3,11,2,0,0,0,0,0,0
82,30,24,1,3,11,2,0,0,0,0,0,0
83,30,24,1,3,11,2,0,0,0,0,0,0
84,31,22,1,3,11,2,0,0,0,0,0,0
85,31,28,1,3,11,2,0,0,0,0,0,0
86,32,41,1,3,11,2,0,0,0,0,0,0
87,33,51,1,3,11,2,0,0,0,0,0,0
88,34,49,1,3,11,2,0,0,0,0,0,0
89,35,46,1,3,11,2,0,0,0,0,0,0
90,35,48,1,3,11,2,0,0,0,0,0,0
91,36,46,1,3,12,2,0,0,0,0,0,0
92,37,29,1,3,12,2,0,0,0,0,0,0
93,37,28,1,3,12,2,0,0,0,0,0,0
