Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,14,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,23,1,1,0,0,0,0,0,0,0,0
3,1,26,1,1,0,0,0,0,0,0,0,0
4,1,31,1,1,0,0,0,0,1,0,0,0
5,2,21,1,1,1,0,0,0,1,0,0,0
6,2,26,1,1,1,0,0,1,0,0,0,0
7,3,34,1,1,1,0,0,1,0,0,0,0
8,4,39,1,1,1,0,0,0,0,0,0,0
9,4,44,1,1,1,0,0,0,0,0,0,0
10,5,53,1,1,1,0,0,0,0,0,0,0
11,6,55,1,1,1,0,0,0,0,0,0,0
12,7,50,1,1,2,0,0,0,0,1,1,0
13,8,44,1,1,3,0,0,0,2,0,0,0
14,9,22,1,1,3,0,0,2,0,0,0,0
15,9,26,1,1,3,0,0,2,0,0,0,0
16,9,36,1,1,3,0,0,2,0,0,0,0
17,10,43,1,1,3,0,0,0,0,0,0,0
18,11,45,1,1,3,0,0,0,0,0,0,0
19,12,45,1,1,3,0,0,0,0,0,0,0
20,13,38,1,2,4,0,0,0,3,0,0,0
21,14,24,1,2,5,0,0,3,3,0,0,0
22,14,21,1,2,5,0,0,3,0,0,0,0
23,14,18,1,2,5,0,0,3,0,0,0,0
24,14,22,1,2,5,0,1,3,0,0,0,0
25,15,28,1,2,5,0,1,0,0,0,0,0
26,15,37,1,2,5,0,1,0,0,0,0,0
27,16,42,1,2,5,0,1,0,0,0,0,0
28,17,48,1,2,5,0,1,0,0,0,0,0
29,18,47,1,2,6,0,1,0,4,0,0,0
30,19,39,1,2,6,0,1,4,4,0,0,0
31,20,35,1,2,6,0,1,4,0,0,0,0
32,20,26,1,2,6,0,1,4,0,0,0,0
33,19,21,1,2,6,0,1,4,0,0,0,0
34,20,30,1,2,6,0,1,4,0,0,0,0
35,21,34,1,2,6,0,1,0,0,0,0,0
36,21,44,1,2,6,0,1,0,0,0,0,0
