Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,14,1,1,1,0,0,0,0,0,0,0
1,0,22,1,1,1,0,0,0,0,0,0,0
2,0,32,1,1,1,0,0,0,0,0,0,0
3,1,31,1,1,1,0,0,0,0,0,0,0
4,2,23,1,1,2,0,0,0,1,0,0,0
5,2,21,1,1,2,0,0,1,1,0,0,0
6,2,22,1,1,2,0,0,1,0,0,0,0
7,3,32,1,1,2,0,0,1,0,0,0,0
8,4,42,1,1,2,0,0,0,0,0,0,0
9,4,50,1,1,2,0,0,0,0,0,0,0
10,5,53,1,1,2,0,0,0,0,0,0,0
11,7,56,1,1,2,0,0,0,0,0,0,0
12,8,50,1,1,3,0,0,0,0,1,1,0
13,8,41,1,1,4,0,0,0,2,0,0,0
14,9,38,1,1,4,0,0,2,0,0,0,0
15,9,23,1,1,5,0,0,2,0,0,0,0
16,10,32,1,1,5,0,0,0,0,0,0,0
17,11,42,1,1,5,0,0,0,0,0,0,0
18,11,48,1,1,5,0,0,0,0,0,0,0
19,12,42,1,1,6,0,0,0,0,0,0,0
20,13,32,1,2,8,0,0,0,3,0,0,0
21,13,9,1,2,8,0,0,3,3,0,0,0
22,14,14,1,2,8,0,0,3,0,0,0,0
23,14,12,1,2,8,0,0,3,0,0,0,0
24,14,5,1,2,9,0,0,3,0,0,0,0
25,14,15,1,2,9,0,0,3,0,0,0,0
26,14,26,1,2,9,0,0,3,0,0,0,0
27,15,36,1,2,9,0,0,0,0,0,0,0
28,16,46,1,2,9,0,0,0,0,0,0,0
29,17,56,1,2,9,0,0,0,0,0,0,0
30,18,63,1,2,10,0,0,0,4,0,0,0
31,19,13,1,2,10,0,0,0,4,0,0,0
32,19,10,1,2,10,0,0,4,0,0,0,0
33,19,1,1,2,10,0,0,4,0,0,0,0
34,19,9,1,2,10,0,0,4,0,0,0,0
35,20,19,1,2,10,0,0,4,0,0,0,0
36,20,20,1,2,10,0,0,4,0,0,0,0
37,20,20,1,2,10,0,0,4,0,0,0,0
38,19,17,1,2,10,0,0,4,0,0,0,0
39,20,24,1,2,10,0,0,4,0,0,0,0
40,20,32,1,2,10,0,0,0,0,0,0,0
41,21,42,1,2,10,0,0,0,0,0,0,0
42,22,42,1,2,10,0,0,0,0,2,0,0
43,22,47,1,2,10,0,0,0,0,2,2,0
44,24,9,1,2,10,0,0,0,0,0,0,0
45,24,3,1,2,10,0,0,0,0,0,0,0
46,24,1,1,2,10,0,0,0,0,0,0,0
47,24,8,1,2,10,0,0,0,0,0,0,0
48,24,1,1,2,10,0,0,0,0,0,0,0
49,24,9,1,2,10,0,0,0,0,0,0,0
50,24,17,1,2,10,0,0,0,0,0,0,0
51,24,25,1,2,10,0,0,0,5,0,0,0
52,24,24,1,3,10,0,0,5,5,0,0,0
53,25,13,1,3,11,0,0,5,0,0,0,0
54,25,12,1,3,11,0,0,5,0,0,0,0
55,26,20,1,3,11,0,0,5,0,0,0,0
56,26,31,1,3,11,0,0,0,0,0,0,0
57,27,41,1,3,11,0,0,0,0,0,0,0
58,28,48,1,3,11,0,0,0,0,0,0,0
59,28,42,1,3,11,0,0,0,0,0,0,0
60,29,6,1,3,11,0,0,0,0,0,0,0
61,29,0,1,3,12,0,0,0,0,0,0,0
62,29,8,1,3,12,0,0,0,0,0,0,0
63,29,2,1,3,12,0,0,0,0,0,0,0
64,30,11,1,3,12,0,0,0,0,0,0,0
65,30,20,1,3,12,0,0,0,0,0,0,0
66,31,30,1,3,12,0,0,0,0,0,0,0
67,31,40,1,3,12,0,0,0,0,0,0,0
68,32,51,1,3,12,0,0,0,0,0,0,0
69,33,61,1,3,12,0,0,0,0,0,0,0
70,34,71,1,3,12,0,0,0,0,0,0,0
71,36,79,1,3,12,0,0,0,0,0,0,0
72,37,71,1,3,12,0,0,0,0,0,0,0
73,39,10,1,3,13,0,0,0,0,0,0,0
74,39,0,1,3,14,0,0,0,0,0,0,0
75,39,7,1,3,14,0,0,0,0,0,0,0
76,39,5,1,3,14,0,0,0,0,0,0,0
77,39,5,1,3,14,0,0,0,0,0,0,0
78,39,13,1,3,14,0,0,0,0,0,0,0
79,39,21,1,3,14,0,0,0,0,0,0,0
80,39,30,1,3,14,0,0,0,0,0,0,0
81,40,38,1,3,14,0,0,0,0,0,0,0
82,41,46,1,3,14,0,0,0,0,0,0,0
83,42,54,1,3,14,0,0,0,0,3,3,0
84,43,62,1,3,14,0,0,0,0,0,0,0
85,44,70,1,3,14,0,0,0,0,0,0,0
86,45,78,1,3,14,0,0,0,0,0,0,0
87,47,2,1,3,15,0,0,0,0,0,0,0
88,47,1,1,3,15,0,0,0,0,0,0,0
89,47,2,1,3,15,0,0,0,0,0,0,0
90,47,2,1,3,15,0,0,0,0,0,0,0
91,47,11,1,3,15,0,0,0,0,0,0,0
92,47,19,1,3,15,0,0,0,0,0,0,0
93,47,27,1,3,15,0,0,0,0,0,0,0
94,48,36,1,3,15,0,0,0,0,0,0,0
95,48,25,1,3,16,0,0,0,6,0,0,0
96,53,22,2,1,16,0,0,6,6,0,0,0
97,53,20,2,1,16,0,0,6,0,0,0,0
98,53,16,2,1,16,0,1,6,0,0,0,0
99,53,1,2,1,16,0,1,6,0,0,0,0
100,53,2,2,1,16,0,2,6,0,0,0,0
101,53,0,2,1,16,0,2,6,0,0,0,0
102,53,5,2,1,16,0,2,6,0,0,0,0
103,53,5,2,1,16,0,2,6,0,0,0,0
104,52,13,2,1,16,0,2,6,0,0,0,0
105,52,21,2,1,16,0,2,6,0,0,0,0
106,53,30,2,1,16,0,2,0,0,0,0,0
107,54,41,2,1,16,0,2,0,0,0,0,0
108,55,50,2,1,16,0,2,0,0,0,0,0
109,56,60,2,1,16,0,2,0,0,0,0,0
110,57,66,2,1,16,0,2,0,0,4,4,0
111,58,43,2,1,18,0,2,0,7,4,0,0
112,59,31,2,1,18,0,2,7,0,0,0,0
113,59,28,2,1,18,0,2,7,0,0,0,0
114,60,33,2,1,18,0,2,7,0,0,0,0
115,61,43,2,1,18,0,2,0,0,0,0,0
116,61,0,2,1,18,0,2,0,0,0,0,0
117,61,1,2,1,18,0,2,0,0,0,0,0
118,61,4,2,1,18,0,2,0,0,0,0,0
119,61,4,2,1,18,0,2,0,0,0,0,0
120,61,14,2,1,18,0,2,0,0,0,0,0
121,61,25,2,1,18,0,2,0,0,0,0,0
122,62,35,2,1,18,0,2,0,0,0,0,0
123,63,37,2,2,19,0,2,0,8,0,0,0
124,63,22,2,2,19,0,2,0,8,0,0,0
125,64,19,2,2,19,0,2,8,0,0,0,0
126,64,11,2,2,20,0,2,8,0,0,0,0
127,64,11,2,2,20,0,2,8,0,0,0,0
128,64,18,2,2,20,0,2,8,0,0,0,0
129,64,29,2,2,20,0,2,0,0,0,0,0
130,65,35,2,2,20,0,2,0,0,0,0,0
131,66,40,2,2,20,0,2,0,0,0,0,0
132,67,46,2,2,20,0,2,0,0,0,0,0
133,67,45,2,2,21,0,2,0,0,0,0,0
134,68,30,2,2,22,0,2,0,9,0,0,0
135,70,29,2,2,22,0,2,9,0,0,0,0
136,70,26,2,2,22,0,2,9,0,0,0,0
137,70,27,2,2,22,0,2,9,0,0,0,0
138,69,21,2,2,22,0,2,9,0,0,0,0
139,69,30,2,2,22,0,2,9,0,0,0,0
140,71,33,2,2,22,0,2,0,0,0,0,0
141,71,40,2,2,22,0,2,0,0,0,0,0
142,72,48,2,2,22,0,2,0,0,5,5,0
143,73,41,2,2,23,0,2,0,0,5,5,0
144,74,31,2,2,24,0,2,0,10,0,0,0
145,74,30,2,2,24,0,2,0,10,0,0,0
146,75,20,2,3,25,0,2,10,0,0,0,0
147,75,21,2,3,25,0,2,10,0,0,0,0
148,76,32,2,3,25,0,2,0,0,0,0,0
149,77,42,2,3,25,0,2,0,0,0,0,0
150,78,51,2,3,25,0,2,0,0,0,0,0
151,79,37,2,3,27,0,2,0,0,0,0,0
152,79,24,2,3,28,0,2,0,0,0,0,0
153,80,22,2,3,28,0,2,0,0,0,0,0
154,81,33,2,3,28,0,2,0,0,0,0,0
155,81,43,2,3,28,0,2,0,0,0,0,0
156,82,54,2,3,28,0,2,0,0,0,0,0
157,83,64,2,3,28,0,2,0,0,0,0,0
158,85,66,2,3,28,0,2,0,0,0,0,0
159,86,67,2,3,28,0,2,0,0,0,0,0
160,87,54,2,3,30,0,2,0,0,0,0,0
161,89,50,2,3,30,0,2,0,0,0,0,0
162,89,3,2,3,30,0,2,0,0,0,0,0
163,89,9,2,3,30,0,2,0,0,0,0,0
164,89,5,2,3,30,0,2,0,0,0,0,0
165,89,15,2,3,30,0,2,0,0,0,0,0
166,89,0,2,3,30,0,2,0,0,0,0,0
167,89,7,2,3,30,0,2,0,0,0,0,0
168,89,1,2,3,30,0,2,0,0,0,0,0
169,89,10,2,3,30,0,2,0,0,0,0,0
170,89,18,2,3,30,0,2,0,0,0,0,0
171,89,26,2,3,30,0,2,0,0,0,0,0
172,90,34,2,3,30,0,2,0,0,0,0,0
173,91,42,2,3,30,0,2,0,0,0,0,0
174,91,51,2,3,30,0,2,0,0,6,6,0
175,93,63,2,3,30,0,2,0,0,0,0,0
176,94,61,2,3,31,0,2,0,0,0,0,0
177,95,55,2,3,31,0,2,0,0,0,0,0
178,96,54,2,3,31,0,2,0,0,0,0,0
179,97,55,2,3,31,0,2,0,0,0,0,0
180,98,55,2,3,31,0,2,0,0,0,0,0
181,98,26,2,3,33,0,2,0,11,0,0,0
182,100,19,2,3,33,0,2,0,0,0,0,0
