Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,28,1,1,0,0,0,0,0,0,0,0
3,1,35,1,1,0,0,0,0,0,0,0,0
4,2,42,1,1,0,0,0,0,1,0,0,0
5,3,47,1,1,0,0,0,1,0,0,0,0
6,3,7,1,1,0,1,0,1,0,0,0,0
7,3,1,1,1,0,2,0,1,0,0,0,0
8,3,7,1,1,0,2,1,1,0,0,0,0
9,3,0,1,1,0,3,1,1,0,0,0,0
10,3,1,1,1,0,3,1,1,0,0,0,0
11,3,3,1,1,0,3,1,1,0,0,0,0
12,3,5,1,1,0,3,1,1,0,0,0,0
13,2,13,1,1,0,3,1,1,0,0,0,0
14,3,20,1,1,0,3,1,0,0,0,0,0
15,4,28,1,1,0,3,1,0,0,0,0,0
16,4,35,1,1,0,3,1,0,0,0,0,0
17,5,42,1,1,0,3,1,0,0,0,0,0
18,6,50,1,1,0,3,1,0,0,0,0,0
19,7,53,1,1,2,3,1,0,0,1,0,0
20,7,54,1,1,3,3,1,0,0,1,1,0
21,9,54,1,1,3,3,1,2,0,0,0,0
22,8,4,1,1,3,5,1,2,0,0,0,0
23,8,7,1,1,3,5,1,2,0,0,0,0
24,8,2,1,1,3,5,1,2,0,0,0,0
25,9,9,1,1,3,5,1,2,0,0,0,0
26,9,17,1,1,3,5,1,2,0,0,0,0
27,9,25,1,1,3,5,1,2,0,0,0,0
28,10,32,1,1,3,5,1,0,0,0,0,0
29,11,39,1,1,3,5,1,0,0,0,0,0
30,12,48,1,1,3,5,1,0,0,0,0,0
31,12,38,1,1,6,5,1,0,0,0,0,0
32,13,36,1,2,6,5,1,0,3,0,0,0
33,14,18,1,2,6,5,2,3,0,0,0,0
34,14,29,1,2,6,5,2,0,0,0,0,0
35,15,41,1,2,6,5,2,0,0,0,0,0
36,16,51,1,2,6,5,2,0,0,0,0,0
37,17,52,1,2,7,5,2,0,0,0,0,0
38,18,41,1,2,9,5,2,0,0,0,0,0
39,18,42,1,2,9,5,2,0,4,0,0,0
40,20,35,1,2,9,5,2,4,0,0,0,0
41,21,40,1,2,9,5,2,0,0,0,0,0
42,21,48,1,2,9,5,2,0,0,0,0,0
43,22,52,1,2,9,5,2,0,0,2,2,0
44,23,41,1,2,11,5,2,0,0,2,2,0
45,24,48,1,2,11,5,2,0,5,0,0,0
46,25,42,1,3,11,5,2,5,0,0,0,0
47,26,37,1,3,11,5,2,5,0,0,0,0
48,27,46,1,3,11,5,2,0,0,0,0,0
49,28,53,1,3,11,5,2,0,0,0,0,0
50,29,37,1,3,12,5,2,0,0,0,0,0
51,29,27,1,3,12,5,2,0,0,0,0,0
52,30,29,1,3,12,5,2,0,0,0,0,0
53,31,38,1,3,12,5,2,0,0,0,0,0
54,31,48,1,3,12,5,2,0,0,0,0,0
55,32,58,1,3,12,5,2,0,0,0,0,0
56,33,68,1,3,12,5,2,0,0,0,0,0
57,35,78,1,3,12,5,2,0,0,0,0,0
58,37,68,1,3,16,5,2,0,0,0,0,0
59,37,53,1,3,16,7,2,0,0,0,0,0
60,38,32,1,3,16,9,2,0,0,0,0,0
61,39,34,1,3,16,9,2,0,0,0,0,0
62,40,46,1,3,16,9,2,0,0,0,0,0
63,41,58,1,3,16,9,2,0,0,0,0,0
64,42,70,1,3,16,9,2,0,0,3,3,0
65,43,80,1,3,16,9,2,0,0,0,0,0
66,45,80,1,3,16,9,2,0,0,0,0,0
67,46,66,1,3,18,9,2,0,0,0,0,0
68,47,60,1,3,18,10,2,0,0,0,0,0
69,48,56,1,3,18,12,2,0,6,0,0,0
70,53,48,2,1,18,12,2,6,0,0,0,0
71,54,1,2,1,18,14,2,6,0,0,0,0
72,54,5,2,1,18,14,2,6,0,0,0,0
73,53,3,2,1,18,14,3,6,0,0,0,0
74,53,11,2,1,18,14,3,0,0,0,0,0
75,53,19,2,1,18,14,3,0,0,0,0,0
76,54,26,2,1,18,14,3,0,0,0,0,0
77,54,34,2,1,18,14,3,0,0,0,0,0
78,55,41,2,1,18,14,3,0,0,0,0,0
79,56,49,2,1,18,14,3,0,0,0,0,0
80,57,56,2,1,18,14,3,0,0,0,0,0
81,58,50,2,1,23,14,3,0,7,0,4,0
82,59,41,2,1,23,14,3,7,0,0,0,0
83,59,35,2,1,23,14,3,7,0,0,0,0
84,59,30,2,1,23,14,3,7,0,0,0,0
85,60,35,2,1,23,14,3,0,0,0,0,0
86,61,47,2,1,23,14,3,0,0,0,0,0
87,62,49,2,1,24,14,3,0,0,0,0,0
88,63,35,2,2,26,14,3,0,8,0,0,0
89,64,38,2,2,26,14,3,8,8,0,0,0
90,64,39,2,2,26,14,3,8,0,0,0,0
91,65,51,2,2,26,14,3,0,0,0,0,0
92,66,61,2,2,26,14,3,0,0,0,0,0
93,67,49,2,2,29,14,3,0,0,0,0,0
