Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,28,1,1,0,0,0,0,0,0,0,0
3,1,31,1,1,2,0,0,0,0,0,0,0
4,1,26,1,1,3,0,0,0,1,0,0,0
5,2,24,1,1,3,0,0,1,1,0,0,0
6,2,23,1,1,3,0,0,1,0,0,0,0
7,3,4,1,1,3,2,0,1,0,0,0,0
8,3,6,1,1,3,2,0,1,0,0,0,0
9,3,0,1,1,3,3,2,1,0,0,0,0
10,3,7,1,1,3,3,2,1,0,0,0,0
11,3,1,1,1,3,3,2,1,0,0,0,0
12,3,7,1,1,3,3,2,1,0,0,0,0
13,3,15,1,1,3,3,2,1,0,0,0,0
14,3,22,1,1,3,3,2,0,0,0,0,0
15,4,30,1,1,3,3,2,0,0,0,0,0
16,4,37,1,1,3,3,2,0,0,0,0,0
17,5,45,1,1,3,3,2,0,0,0,0,0
18,6,52,1,1,3,3,2,0,0,0,0,0
19,7,59,1,1,4,3,2,0,0,1,1,0
20,8,52,1,1,4,3,2,0,2,0,0,0
21,10,47,1,1,4,3,2,2,0,0,0,0
22,10,1,1,1,4,4,2,2,0,0,0,0
23,10,8,1,1,4,4,2,2,0,0,0,0
24,9,1,1,1,4,4,2,2,0,0,0,0
25,9,7,1,1,4,4,2,2,0,0,0,0
26,9,15,1,1,4,4,2,2,0,0,0,0
27,9,22,1,1,4,5,2,2,0,0,0,0
28,10,31,1,1,4,5,2,0,0,0,0,0
29,11,38,1,1,4,5,2,0,0,0,0,0
30,12,45,1,1,4,5,2,0,0,0,0,0
31,12,36,1,1,6,5,2,0,0,0,0,0
32,13,40,1,2,6,5,2,0,3,0,0,0
33,14,13,1,2,6,5,4,3,0,0,0,0
34,14,0,1,2,6,5,4,3,0,0,0,0
35,14,4,1,2,6,5,4,3,0,0,0,0
36,14,11,1,2,6,5,4,3,0,0,0,0
37,15,19,1,2,6,5,4,0,0,0,0,0
38,15,26,1,2,6,5,4,0,0,0,0,0
39,16,34,1,2,6,5,4,0,0,0,0,0
40,16,41,1,2,6,5,4,0,0,0,0,0
41,17,49,1,2,7,5,4,0,0,0,0,0
42,18,51,1,2,8,5,4,0,4,0,0,0
43,20,46,1,2,8,5,4,4,0,0,0,0
44,20,35,1,2,8,5,4,4,0,0,0,0
45,21,30,1,2,8,5,4,0,0,0,0,0
46,21,37,1,2,8,5,4,0,0,0,0,0
47,22,44,1,2,8,5,4,0,0,2,2,0
48,23,49,1,2,8,5,4,0,0,2,2,0
49,24,47,1,2,8,5,4,0,5,0,0,0
50,25,41,1,3,8,5,4,5,0,0,0,0
51,25,21,1,3,8,6,4,5,0,0,0,0
52,25,3,1,3,8,6,5,5,0,0,0,0
53,25,0,1,3,8,6,5,5,0,0,0,0
54,25,6,1,3,8,6,5,5,0,0,0,0
55,26,13,1,3,8,6,5,0,0,0,0,0
56,26,21,1,3,8,6,5,0,0,0,0,0
57,27,28,1,3,8,6,5,0,0,0,0,0
58,27,36,1,3,8,6,5,0,0,0,0,0
59,28,43,1,3,8,6,5,0,0,0,0,0
60,29,38,1,3,9,6,5,0,0,0,0,0
61,30,32,1,3,9,6,5,0,0,0,0,0
62,30,32,1,3,9,6,5,0,0,0,0,0
63,31,45,1,3,9,6,5,0,0,0,0,0
64,32,57,1,3,9,6,5,0,0,0,0,0
65,33,69,1,3,9,6,5,0,0,0,0,0
66,35,81,1,3,9,6,5,0,0,0,0,0
67,36,62,1,3,10,7,5,0,0,0,0,0
68,37,55,1,3,10,7,5,0,0,0,0,0
69,39,30,1,3,10,8,5,0,0,0,0,0
70,38,26,1,3,10,9,5,0,0,0,0,0
71,39,18,1,3,10,9,5,0,0,0,0,0
72,40,30,1,3,10,9,5,0,0,0,0,0
73,40,42,1,3,10,9,5,0,0,0,0,0
74,41,54,1,3,10,9,5,0,0,3,0,0
75,42,67,1,3,10,9,5,0,0,3,3,0
76,44,79,1,3,10,9,5,0,0,0,0,0
77,45,89,1,3,10,9,5,0,0,0,0,0
78,47,80,1,3,10,9,5,0,0,0,0,0
79,48,72,1,3,10,9,5,0,0,0,0,0
80,53,63,2,1,10,9,5,6,0,0,0,0
81,53,2,2,1,10,11,5,6,0,0,0,0
82,53,11,2,1,10,11,6,6,0,0,0,0
83,53,5,2,1,10,12,6,6,0,0,0,0
84,53,2,2,1,10,14,6,6,0,0,0,0
85,53,0,2,1,10,14,6,6,0,0,0,0
86,53,9,2,1,10,14,6,6,0,0,0,0
87,53,4,2,1,10,15,6,6,0,0,0,0
88,53,11,2,1,10,15,6,6,0,0,0,0
89,53,19,2,1,10,15,6,0,0,0,0,0
90,53,26,2,1,10,15,6,0,0,0,0,0
91,54,34,2,1,10,15,6,0,0,0,0,0
92,55,41,2,1,10,15,6,0,0,0,0,0
93,56,49,2,1,10,15,6,0,0,0,0,0
