Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,17,1,1,1,0,0,0,0,0,0,0
2,0,20,1,1,2,0,0,0,0,0,0,0
3,1,28,1,1,2,0,0,0,0,0,0,0
4,1,23,1,1,4,0,0,0,1,0,0,0
5,2,24,1,1,5,0,0,0,1,0,0,0
6,2,26,1,1,5,0,0,1,0,0,0,0
7,2,30,1,1,5,0,0,1,0,0,0,0
8,3,43,1,1,5,0,0,0,0,0,0,0
9,4,56,1,1,5,0,0,0,0,0,0,0
10,5,68,1,1,5,0,0,0,0,0,0,0
11,7,67,1,1,6,0,0,0,0,1,0,0
12,8,38,1,1,6,0,0,0,2,1,1,0
13,9,34,1,1,6,0,0,2,2,0,0,0
14,9,32,1,1,6,0,0,2,0,0,0,0
15,9,30,1,1,6,0,0,2,0,0,0,0
16,10,26,1,1,6,0,0,2,0,0,0,0
17,10,38,1,1,6,0,0,0,0,0,0,0
18,11,51,1,1,6,0,0,0,0,0,0,0
19,12,39,1,1,7,0,0,0,0,0,0,0
20,13,27,1,2,7,0,0,0,3,0,0,0
21,13,29,1,2,7,0,0,3,3,0,0,0
22,14,26,1,2,7,0,2,3,0,0,0,0
23,14,19,1,2,7,0,2,3,0,0,0,0
24,14,1,1,2,7,1,2,3,0,0,0,0
25,14,7,1,2,7,1,2,3,0,0,0,0
26,14,2,1,2,7,1,2,3,0,0,0,0
27,14,9,1,2,7,1,2,3,0,0,0,0
28,14,17,1,2,7,2,2,3,0,0,0,0
29,15,24,1,2,7,2,2,0,0,0,0,0
30,15,32,1,2,7,2,2,0,0,0,0,0
31,16,39,1,2,7,2,2,0,0,0,0,0
32,17,46,1,2,7,2,2,0,0,0,0,0
33,18,51,1,2,8,2,2,0,0,0,0,0
34,19,43,1,2,8,2,2,4,4,0,0,0
35,20,36,1,2,8,2,2,4,0,0,0,0
36,20,12,1,2,8,2,2,4,0,0,0,0
37,19,11,1,2,8,2,2,4,0,0,0,0
38,19,18,1,2,8,2,2,4,0,0,0,0
39,20,31,1,2,8,2,2,4,0,0,0,0
40,21,39,1,2,8,2,2,0,0,0,0,0
41,21,44,1,2,8,2,2,0,0,0,0,0
42,22,48,1,2,8,2,2,0,0,2,2,0
43,23,43,1,2,9,2,2,0,0,2,2,0
44,23,25,1,2,10,2,2,0,0,0,0,0
45,24,31,1,2,10,2,2,0,5,0,0,0
46,25,32,1,3,10,2,2,5,0,0,0,0
47,25,29,1,3,10,2,2,5,0,0,0,0
48,26,35,1,3,10,2,2,0,0,0,0,0
49,27,48,1,3,10,2,2,0,0,0,0,0
50,28,51,1,3,11,2,2,0,0,0,0,0
51,29,26,1,3,11,2,2,0,0,0,0,0
52,29,25,1,3,11,2,2,0,0,0,0,0
53,30,26,1,3,11,2,2,0,0,0,0,0
54,30,35,1,3,11,2,2,0,0,0,0,0
55,31,45,1,3,11,5,2,0,0,0,0,0
56,32,55,1,3,11,5,2,0,0,0,0,0
57,33,65,1,3,11,5,2,0,0,0,0,0
58,35,74,1,3,11,5,2,0,0,0,0,0
59,36,80,1,3,12,5,2,0,0,0,0,0
60,37,59,1,3,12,6,2,0,0,0,0,0
61,39,8,1,3,12,8,2,0,0,0,0,0
62,39,9,1,3,12,8,2,0,0,0,0,0
63,39,1,1,3,12,8,2,0,0,0,0,0
64,39,9,1,3,12,8,2,0,0,0,0,0
65,39,16,1,3,12,8,2,0,0,0,0,0
66,39,24,1,3,12,8,2,0,0,0,0,0
67,39,31,1,3,12,8,2,0,0,0,0,0
68,40,39,1,3,12,8,2,0,0,0,0,0
69,41,46,1,3,12,8,2,0,0,3,0,0
70,42,54,1,3,12,8,2,0,0,3,3,0
71,43,61,1,3,12,8,2,0,0,0,0,0
72,44,68,1,3,12,8,2,0,0,0,0,0
73,45,75,1,3,12,8,2,0,0,0,0,0
74,47,74,1,3,13,8,2,0,0,0,0,0
75,48,54,1,3,13,8,2,0,0,0,0,0
76,53,31,2,3,13,8,2,6,6,0,0,0
77,53,18,2,1,13,8,2,6,0,0,0,0
78,53,0,2,1,13,9,3,6,0,0,0,0
79,53,0,2,1,13,9,3,6,0,0,0,0
80,53,6,2,1,13,9,3,6,0,0,0,0
81,53,12,2,1,13,9,3,6,0,0,0,0
82,52,14,2,1,13,9,3,6,0,0,0,0
83,52,0,2,1,13,10,3,6,0,0,0,0
84,52,8,2,1,13,10,3,6,0,0,0,0
85,52,0,2,1,13,10,3,6,0,0,0,0
86,52,7,2,1,13,10,3,6,0,0,0,0
87,52,15,2,1,13,10,3,6,0,0,0,0
88,53,22,2,1,13,10,3,0,0,0,0,0
89,54,30,2,1,13,10,3,0,0,0,0,0
90,54,37,2,1,13,10,3,0,0,0,0,0
91,55,45,2,1,13,10,3,0,0,0,0,0
92,56,52,2,1,13,10,3,0,0,0,0,0
93,57,54,2,1,14,10,3,0,0,4,4,0
94,58,36,2,1,14,10,3,0,7,4,4,0
95,58,28,2,1,14,10,3,7,7,0,0,0
96,59,28,2,1,14,10,3,7,0,0,0,0
97,59,25,2,1,14,10,3,7,0,0,0,0
98,60,24,2,1,14,10,3,7,0,0,0,0
99,60,36,2,1,14,10,3,0,0,0,0,0
100,61,46,2,1,14,10,3,0,0,0,0,0
101,62,48,2,1,14,10,3,0,0,0,0,0
102,63,46,2,2,14,10,3,0,8,0,0,0
103,64,39,2,2,14,10,3,8,0,0,0,0
104,65,37,2,2,14,10,3,0,0,0,0,0
105,65,47,2,2,14,10,3,0,0,0,0,0
106,66,56,2,2,14,10,3,0,0,0,0,0
107,67,57,2,2,14,10,3,0,0,0,0,0
108,68,53,2,2,14,10,3,0,9,0,0,0
109,70,43,2,2,14,10,3,9,0,0,0,0
110,71,43,2,2,14,10,3,0,0,0,0,0
111,72,51,2,2,14,10,3,0,0,0,0,0
112,72,49,2,2,14,10,3,0,0,5,5,0
113,73,46,2,2,14,10,3,0,0,0,0,0
114,74,46,2,2,14,10,3,0,10,0,0,0
115,75,39,2,3,14,10,3,10,0,0,0,0
116,76,43,2,3,14,10,3,0,0,0,0,0
117,77,52,2,3,14,10,3,0,0,0,0,0
118,78,50,2,3,14,10,3,0,0,0,0,0
119,79,47,2,3,14,10,3,0,0,0,0,0
120,81,37,2,3,14,12,3,0,0,0,0,0
121,81,6,2,3,14,13,3,0,0,0,0,0
122,81,0,2,3,14,14,3,0,0,0,0,0
123,81,8,2,3,14,14,3,0,0,0,0,0
124,80,10,2,3,14,15,3,0,0,0,0,0
125,80,18,2,3,14,16,3,0,0,0,0,0
126,81,25,2,3,14,16,3,0,0,0,0,0
127,81,33,2,3,14,16,3,0,0,0,0,0
128,82,40,2,3,14,16,3,0,0,0,0,0
129,83,48,2,3,14,16,3,0,0,0,0,0
130,84,55,2,3,14,16,3,0,0,0,0,0
131,85,62,2,3,14,16,3,0,0,0,0,0
132,86,65,2,3,15,16,3,0,0,0,0,0
133,87,51,2,3,15,17,3,0,0,0,0,0
134,89,40,2,3,15,18,3,0,0,0,0,0
135,88,32,2,3,15,20,3,0,0,0,0,0
136,89,30,2,3,15,20,3,0,0,0,0,0
137,90,41,2,3,15,20,3,0,0,0,0,0
138,91,51,2,3,15,20,3,0,0,6,0,0
139,92,55,2,3,15,20,3,0,0,6,6,0
140,93,59,2,3,15,21,3,0,0,0,0,0
141,94,69,2,3,15,21,3,0,0,0,0,0
142,95,79,2,3,15,21,3,0,0,0,0,0
143,97,90,2,3,15,21,3,0,0,0,0,0
144,99,100,2,3,15,22,3,0,11,0,0,0
145,100,14,2,3,15,23,3,0,0,0,0,0
