Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,18,1,1,0,0,0,0,0,0,0,0
2,0,17,1,1,0,0,0,0,0,0,0,0
3,1,17,1,1,0,0,0,0,0,0,0,0
4,1,20,1,1,0,1,0,0,0,0,0,0
5,1,18,1,1,0,1,0,0,1,0,0,0
6,2,16,1,1,0,1,0,0,1,0,0,0
7,2,13,1,1,0,1,0,1,1,0,0,0
8,2,3,1,1,0,2,2,1,1,0,0,0
9,2,5,1,1,0,2,2,1,0,0,0,0
10,2,14,1,1,0,2,2,1,0,0,0,0
11,2,24,1,1,0,2,2,1,0,0,0,0
12,3,31,1,1,0,2,2,0,0,0,0,0
13,4,32,1,1,0,2,2,0,0,0,0,0
14,4,32,1,1,0,2,2,0,0,0,0,0
15,5,34,1,1,0,2,2,0,0,0,0,0
16,6,31,1,1,0,2,2,0,0,0,0,0
17,6,29,1,1,0,2,2,0,0,0,0,0
18,7,30,1,1,0,2,2,0,0,1,0,0
19,7,28,1,1,0,2,2,0,0,1,1,0
20,8,30,1,1,0,2,2,0,2,1,1,0
21,8,9,1,1,0,4,2,0,2,0,0,0
22,9,0,1,1,0,4,2,0,2,0,0,0
23,9,0,1,1,0,4,2,0,2,0,0,0
24,9,7,1,1,0,4,2,0,2,0,0,0
25,9,1,1,1,0,4,2,0,2,0,0,0
26,9,7,1,1,0,4,2,0,2,0,0,0
27,9,15,1,1,0,4,2,2,2,0,0,0
28,9,21,1,1,0,4,2,2,0,0,0,0
29,9,18,1,1,0,4,2,2,0,0,0,0
30,9,22,1,1,0,4,2,2,0,0,0,0
31,10,26,1,1,0,4,2,0,0,0,0,0
32,10,29,1,1,0,4,2,0,0,0,0,0
33,11,33,1,1,0,4,2,0,0,0,0,0
34,12,31,1,1,0,4,2,0,0,0,0,0
35,12,30,1,1,0,4,2,0,0,0,0,0
36,13,28,1,2,0,4,2,0,3,0,0,0
37,13,26,1,2,0,4,2,0,3,0,0,0
38,14,7,1,2,0,4,3,3,3,0,0,0
39,14,9,1,2,0,4,3,3,0,0,0,0
40,14,7,1,2,0,4,3,3,0,0,0,0
41,14,12,1,2,0,4,3,3,0,0,0,0
42,14,16,1,2,0,4,3,3,0,0,0,0
43,14,7,1,2,0,5,3,3,0,0,0,0
44,14,0,1,2,0,5,3,3,0,0,0,0
45,14,4,1,2,0,5,3,3,0,0,0,0
46,14,4,1,2,0,5,3,3,0,0,0,0
47,14,10,1,2,0,5,3,3,0,0,0,0
48,14,12,1,2,0,5,3,0,0,0,0,0
49,15,14,1,2,0,5,3,0,0,0,0,0
50,15,23,1,2,0,5,3,0,0,0,0,0
51,16,24,1,2,0,5,3,0,0,0,0,0
52,16,25,1,2,0,5,3,0,0,0,0,0
53,17,27,1,2,0,5,3,0,0,0,0,0
54,17,25,1,2,0,5,3,0,0,0,0,0
55,17,23,1,2,0,5,3,0,0,0,0,0
56,18,21,1,2,0,5,3,0,4,0,0,0
57,18,19,1,2,0,5,3,0,4,0,0,0
58,18,17,1,2,0,5,3,4,4,0,0,0
59,20,15,1,2,0,5,3,4,0,0,0,0
60,20,13,1,2,0,5,3,4,0,0,0,0
61,20,11,1,2,0,5,3,4,0,0,0,0
62,20,5,1,2,0,5,3,4,0,0,0,0
63,20,0,1,2,0,5,3,4,0,0,0,0
64,20,3,1,2,0,5,3,4,0,0,0,0
65,20,2,1,2,0,5,3,4,0,0,0,0
66,20,6,1,2,0,5,3,4,0,0,0,0
67,20,15,1,2,0,5,3,4,0,0,0,0
68,19,21,1,2,0,5,3,4,0,0,0,0
69,19,21,1,2,0,5,3,4,0,0,0,0
70,21,24,1,2,0,5,3,0,0,0,0,0
71,21,29,1,2,0,7,3,0,0,0,0,0
72,21,31,1,2,0,7,3,0,0,0,0,0
73,22,35,1,2,0,7,3,0,0,2,2,0
74,23,37,1,2,0,8,3,0,0,2,2,0
75,23,37,1,2,0,8,3,0,0,0,0,0
76,24,35,1,2,0,8,3,0,5,0,0,0
77,25,31,1,3,0,8,3,5,0,0,0,0
78,25,28,1,3,0,8,3,5,0,0,0,0
79,26,28,1,3,0,8,3,0,0,0,0,0
80,27,29,1,3,0,8,3,0,0,0,0,0
81,27,27,1,3,0,8,3,0,0,0,0,0
82,28,34,1,3,0,8,3,0,0,0,0,0
83,28,33,1,3,0,8,3,0,0,0,0,0
84,29,31,1,3,0,8,3,0,0,0,0,0
85,31,24,1,3,0,9,3,0,0,0,0,0
86,31,3,1,3,0,10,3,0,0,0,0,0
87,31,2,1,3,0,10,3,0,0,0,0,0
88,30,8,1,3,0,10,3,0,0,0,0,0
89,30,13,1,3,0,11,3,0,0,0,0,0
90,31,19,1,3,0,11,3,0,0,0,0,0
91,31,27,1,3,0,11,3,0,0,0,0,0
92,32,35,1,3,0,11,3,0,0,0,0,0
93,32,33,1,3,0,11,3,0,0,0,0,0
94,33,31,1,3,0,11,3,0,0,0,0,0
95,33,37,1,3,0,11,3,0,0,0,0,0
96,34,42,1,3,0,11,3,0,0,0,0,0
97,35,42,1,3,0,12,3,0,0,0,0,0
98,36,40,1,3,0,12,3,0,0,0,0,0
99,36,38,1,3,0,12,3,0,0,0,0,0
100,37,35,1,3,0,12,3,0,0,0,0,0
101,39,29,1,3,0,12,3,0,0,0,0,0
102,38,28,1,3,0,12,3,0,0,0,0,0
103,39,31,1,3,0,12,3,0,0,0,0,0
104,40,32,1,3,0,13,3,0,0,0,0,0
105,40,36,1,3,0,13,3,0,0,0,0,0
106,41,41,1,3,0,13,3,0,0,3,0,0
107,42,45,1,3,0,13,3,0,0,3,3,0
108,43,48,1,3,0,14,3,0,0,0,0,0
109,44,48,1,3,0,14,3,0,0,0,0,0
110,44,46,1,3,0,15,3,0,0,0,0,0
111,45,47,1,3,0,15,3,0,0,0,0,0
112,46,48,1,3,0,16,3,0,0,0,0,0
113,47,46,1,3,0,16,3,0,0,0,0,0
114,48,43,1,3,0,16,3,0,0,0,0,0
115,49,35,1,3,0,17,3,0,6,0,0,0
116,53,7,2,1,0,18,3,6,0,0,0,0
117,53,0,2,1,0,19,3,6,0,0,0,0
118,53,0,2,1,0,19,3,6,0,0,0,0
119,53,0,2,1,0,19,3,6,0,0,0,0
120,53,0,2,1,0,19,3,6,0,0,0,0
121,53,3,2,1,0,19,3,6,0,0,0,0
122,53,0,2,1,0,20,3,6,0,0,0,0
123,53,4,2,1,0,20,3,6,0,0,0,0
124,53,12,2,1,0,20,3,6,0,0,0,0
125,53,3,2,1,0,21,3,6,0,0,0,0
126,53,4,2,1,0,21,3,6,0,0,0,0
127,53,12,2,1,0,21,3,6,0,0,0,0
128,53,2,2,1,0,22,3,6,0,0,0,0
129,53,1,2,1,0,22,3,6,0,0,0,0
130,53,4,2,1,0,22,3,6,0,0,0,0
131,53,4,2,1,0,22,3,6,0,0,0,0
132,53,12,2,1,0,22,3,6,0,0,0,0
133,53,16,2,1,0,22,3,0,0,0,0,0
134,53,22,2,1,0,22,3,0,0,0,0,0
135,54,21,2,1,0,22,3,0,0,0,0,0
136,54,23,2,1,0,22,3,0,0,0,0,0
137,55,24,2,1,0,22,3,0,0,0,0,0
138,55,24,2,1,0,22,3,0,0,0,0,0
