Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,29,1,1,0,0,0,0,0,0,0,0
3,1,28,1,1,0,0,0,0,0,0,0,0
4,1,11,1,1,1,0,0,0,1,0,0,0
5,1,0,1,1,2,0,0,0,1,0,0,0
6,1,7,1,1,2,0,0,0,1,0,0,0
7,2,8,1,1,2,0,0,0,1,0,0,0
8,2,15,1,1,2,0,0,0,1,0,0,0
9,2,13,1,1,2,0,0,1,0,0,0,0
10,2,11,1,1,2,0,0,1,0,0,0,0
11,2,16,1,1,2,0,0,1,0,0,0,0
12,3,27,1,1,2,0,0,0,0,0,0,0
13,4,27,1,1,2,0,0,0,0,0,0,0
14,4,38,1,1,2,0,0,0,0,0,0,0
15,5,37,1,1,2,0,0,0,0,0,0,0
16,5,35,1,1,2,0,0,0,0,0,0,0
17,6,32,1,1,2,0,0,0,0,0,0,0
18,7,30,1,1,2,0,0,0,0,1,0,0
19,7,28,1,1,2,0,0,0,0,1,1,0
20,8,7,1,1,3,0,0,0,0,1,1,0
21,8,3,1,1,3,0,0,0,2,1,1,0
22,8,10,1,1,3,0,0,0,2,1,1,0
23,8,18,1,1,3,0,0,0,2,0,0,0
24,9,26,1,1,3,0,0,2,2,0,0,0
25,9,34,1,1,3,0,0,2,0,0,0,0
26,9,29,1,1,3,0,0,2,0,0,0,0
27,10,25,1,1,3,0,0,0,0,0,0,0
28,10,26,1,1,3,0,0,0,0,0,0,0
29,11,37,1,1,3,0,0,0,0,0,0,0
30,12,35,1,1,3,0,0,0,0,0,0,0
31,12,30,1,1,3,0,0,0,0,0,0,0
32,13,24,1,2,3,0,0,0,3,0,0,0
33,13,7,1,2,5,0,0,0,3,0,0,0
34,13,9,1,2,5,0,0,0,3,0,0,0
35,14,20,1,2,5,0,0,3,3,0,0,0
36,14,18,1,2,5,0,0,3,0,0,0,0
37,14,14,1,2,5,0,0,3,0,0,0,0
38,14,14,1,2,5,0,0,3,0,0,0,0
39,14,12,1,2,5,0,0,3,0,0,0,0
40,14,14,1,2,5,0,0,0,0,0,0,0
41,15,21,1,2,5,0,0,0,0,0,0,0
42,15,27,1,2,5,0,0,0,0,0,0,0
43,16,25,1,2,5,0,0,0,0,0,0,0
44,16,30,1,2,5,0,0,0,0,0,0,0
45,17,29,1,2,5,0,0,0,0,0,0,0
46,17,27,1,2,5,0,0,0,0,0,0,0
47,18,25,1,2,5,0,0,0,0,0,0,0
48,18,23,1,2,5,0,0,0,4,0,0,0
49,19,20,1,2,5,0,0,4,4,0,0,0
50,20,18,1,2,5,0,0,4,0,0,0,0
51,20,16,1,2,5,0,0,4,0,0,0,0
52,20,14,1,2,5,0,0,4,0,0,0,0
53,20,14,1,2,5,0,0,4,0,0,0,0
54,19,13,1,2,5,0,0,4,0,0,0,0
55,19,13,1,2,5,0,0,4,0,0,0,0
56,20,13,1,2,5,0,0,4,0,0,0,0
57,20,15,1,2,5,0,0,4,0,0,0,0
58,21,23,1,2,5,0,0,0,0,0,0,0
59,21,30,1,2,5,0,0,0,0,0,0,0
60,22,33,1,2,5,0,0,0,0,0,0,0
61,22,31,1,2,5,0,0,0,0,2,2,0
62,22,12,1,2,6,0,0,0,0,2,2,0
63,22,5,1,2,6,0,0,0,0,2,2,0
64,23,18,1,2,6,0,0,0,0,2,2,0
65,24,25,1,2,6,0,0,0,0,0,0,0
66,24,23,1,2,6,0,0,0,5,0,0,0
67,24,21,1,2,6,0,0,0,5,0,0,0
68,25,18,1,3,6,0,0,5,0,0,0,0
69,25,20,1,3,6,0,0,5,0,0,0,0
70,26,22,1,3,6,0,0,5,0,0,0,0
71,26,31,1,3,6,0,0,0,0,0,0,0
72,27,35,1,3,6,0,0,0,0,0,0,0
73,28,33,1,3,6,0,0,0,0,0,0,0
74,28,30,1,3,6,0,0,0,0,0,0,0
75,29,28,1,3,6,0,0,0,0,0,0,0
76,30,25,1,3,6,0,0,0,0,0,0,0
77,30,22,1,3,6,0,0,0,0,0,0,0
78,31,23,1,3,6,1,0,0,0,0,0,0
79,31,36,1,3,6,2,0,0,0,0,0,0
80,32,48,1,3,6,2,0,0,0,0,0,0
81,33,55,1,3,6,3,0,0,0,0,0,0
82,34,52,1,3,6,3,0,0,0,0,0,0
83,35,49,1,3,6,3,0,0,0,0,0,0
84,36,49,1,3,6,3,0,0,0,0,0,0
85,36,49,1,3,6,3,0,0,0,0,0,0
86,37,36,1,3,7,3,0,0,0,0,0,0
87,39,11,1,3,7,3,0,0,0,0,0,0
88,39,25,1,3,7,3,0,0,0,0,0,0
89,39,29,1,3,7,3,0,0,0,0,0,0
90,40,37,1,3,7,3,0,0,0,0,0,0
91,40,35,1,3,7,3,0,0,0,0,0,0
92,41,33,1,3,7,3,0,0,0,3,0,0
93,42,30,1,3,7,3,0,0,0,3,3,0
