Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,9,1,1,0,0,0,0,0,0,0,0
1,0,14,1,1,0,0,0,0,0,0,0,0
2,0,15,1,1,0,0,0,0,0,0,0,0
3,0,24,1,1,0,0,0,0,0,0,0,0
4,1,23,1,1,0,0,0,0,0,0,0,0
5,1,26,1,1,0,0,0,0,1,0,0,0
6,2,10,1,1,1,0,0,0,1,0,0,0
7,2,0,1,1,2,0,0,0,1,0,0,0
8,2,0,1,1,2,0,0,0,1,0,0,0
9,2,6,1,1,2,0,0,0,1,0,0,0
10,2,16,1,1,2,0,0,1,1,0,0,0
11,2,17,1,1,2,0,0,1,0,0,0,0
12,2,16,1,1,2,0,0,1,0,0,0,0
13,3,18,1,1,2,0,0,0,0,0,0,0
14,3,23,1,1,2,0,0,0,0,0,0,0
15,4,24,1,1,2,0,0,0,0,0,0,0
16,4,25,1,1,2,0,0,0,0,0,0,0
17,5,26,1,1,2,0,0,0,0,0,0,0
18,5,28,1,1,2,0,0,0,0,0,0,0
19,6,30,1,1,2,0,0,0,0,0,0,0
20,7,31,1,1,2,0,0,0,0,0,0,0
21,7,28,1,1,2,0,0,0,0,1,1,0
22,7,12,1,1,3,0,0,0,0,1,1,0
23,8,1,1,1,3,0,0,0,0,1,1,0
24,8,9,1,1,3,0,0,0,0,1,1,0
25,8,20,1,1,3,0,0,0,2,1,1,0
26,8,26,1,1,3,0,0,0,2,0,0,0
27,9,25,1,1,3,0,0,2,0,0,0,0
28,9,0,1,1,3,1,0,2,0,0,0,0
29,9,6,1,1,3,1,0,2,0,0,0,0
30,9,3,1,1,3,1,0,2,0,0,0,0
31,9,12,1,1,3,1,0,2,0,0,0,0
32,9,21,1,1,3,1,0,2,0,0,0,0
33,9,20,1,1,3,1,0,2,0,0,0,0
34,10,19,1,1,3,1,0,0,0,0,0,0
35,11,25,1,1,3,1,0,0,0,0,0,0
36,11,28,1,1,3,1,0,0,0,0,0,0
37,12,27,1,1,3,1,0,0,0,0,0,0
38,12,29,1,1,3,1,0,0,0,0,0,0
39,13,28,1,1,3,1,0,0,0,0,0,0
40,13,18,1,2,3,1,0,0,3,0,0,0
41,13,7,1,2,3,1,0,3,3,0,0,0
42,13,3,1,2,3,1,0,3,3,0,0,0
43,13,4,1,2,3,1,0,0,3,0,0,0
44,13,4,1,2,3,1,0,0,3,0,0,0
45,13,5,1,2,3,1,0,0,3,0,0,0
46,13,4,1,2,3,1,0,0,3,0,0,0
47,13,14,1,2,3,1,0,0,3,0,0,0
48,14,14,1,2,3,1,0,0,0,0,0,0
49,14,13,1,2,3,1,0,0,0,0,0,0
50,14,11,1,2,3,1,0,0,0,0,0,0
51,14,11,1,2,3,1,0,0,0,0,0,0
52,14,11,1,2,3,1,0,0,0,0,0,0
53,14,10,1,2,3,1,0,0,0,0,0,0
54,14,9,1,2,3,1,0,0,0,0,0,0
55,15,15,1,2,3,1,0,0,0,0,0,0
56,15,22,1,2,3,1,0,0,0,0,0,0
57,16,23,1,2,3,1,0,0,0,0,0,0
58,16,28,1,2,3,1,0,0,0,0,0,0
59,17,27,1,2,3,1,0,0,0,0,0,0
60,17,26,1,2,3,1,0,0,0,0,0,0
61,17,25,1,2,3,1,0,0,0,0,0,0
62,18,23,1,2,3,1,0,0,4,0,0,0
63,18,18,1,2,3,1,0,0,4,0,0,0
64,20,17,1,2,3,1,0,4,0,0,0,0
65,20,16,1,2,3,1,0,4,0,0,0,0
66,20,15,1,2,3,1,0,4,0,0,0,0
67,20,13,1,2,3,1,0,4,0,0,0,0
68,20,11,1,2,3,1,0,4,0,0,0,0
69,19,12,1,2,3,1,0,4,0,0,0,0
70,19,14,1,2,3,1,0,4,0,0,0,0
71,20,13,1,2,3,1,0,4,0,0,0,0
72,20,12,1,2,3,1,0,4,0,0,0,0
73,20,19,1,2,3,1,0,0,0,0,0,0
74,21,25,1,2,3,1,0,0,0,0,0,0
75,21,26,1,2,3,1,0,0,0,0,0,0
76,22,25,1,2,3,1,0,0,0,2,0,0
77,22,24,1,2,3,1,0,0,0,2,2,0
78,22,2,1,2,4,1,0,0,0,2,2,0
79,22,6,1,2,4,1,0,0,0,2,2,0
80,23,17,1,2,4,1,0,0,0,2,2,0
81,23,24,1,2,4,1,0,0,0,0,0,0
82,24,23,1,2,4,1,0,0,5,0,0,0
83,24,22,1,2,4,1,0,0,5,0,0,0
84,25,21,1,3,4,1,0,5,0,0,0,0
85,25,19,1,3,4,1,0,5,0,0,0,0
86,26,18,1,3,4,1,0,5,0,0,0,0
87,26,18,1,3,4,1,0,0,0,0,0,0
88,27,29,1,3,4,1,0,0,0,0,0,0
89,27,32,1,3,4,1,0,0,0,0,0,0
90,28,31,1,3,4,1,0,0,0,0,0,0
91,28,30,1,3,4,1,0,0,0,0,0,0
92,29,26,1,3,4,1,0,0,0,0,0,0
93,30,22,1,3,4,1,0,0,0,0,0,0
94,30,19,1,3,4,1,0,0,0,0,0,0
95,30,18,1,3,4,1,0,0,0,0,0,0
96,31,21,1,3,4,1,0,0,0,0,0,0
97,31,28,1,3,4,1,0,0,0,0,0,0
98,32,27,1,3,4,1,0,0,0,0,0,0
99,32,27,1,3,4,1,0,0,0,0,0,0
100,33,36,1,3,4,1,0,0,0,0,0,0
101,33,35,1,3,4,1,0,0,0,0,0,0
102,34,42,1,3,4,1,0,0,0,0,0,0
103,35,47,1,3,4,1,0,0,0,0,0,0
104,36,45,1,3,4,1,0,0,0,0,0,0
105,37,38,1,3,4,1,0,0,0,0,0,0
106,37,21,1,3,5,1,0,0,0,0,0,0
107,37,15,1,3,5,1,0,0,0,0,0,0
108,39,13,1,3,5,1,0,0,0,0,0,0
109,39,12,1,3,5,1,0,0,0,0,0,0
110,39,21,1,3,5,1,0,0,0,0,0,0
111,39,31,1,3,5,1,0,0,0,0,0,0
112,40,40,1,3,5,1,0,0,0,0,0,0
113,41,36,1,3,5,1,0,0,0,0,0,0
114,41,28,1,3,5,1,0,0,0,3,3,0
115,42,18,1,3,6,1,0,0,0,3,3,0
116,42,2,1,3,6,1,0,0,0,3,3,0
117,42,13,1,3,6,1,0,0,0,3,3,0
118,42,24,1,3,6,1,0,0,0,0,0,0
119,43,35,1,3,6,1,0,0,0,0,0,0
120,44,36,1,3,6,1,0,0,0,0,0,0
121,44,39,1,3,6,1,0,0,0,0,0,0
122,45,38,1,3,6,1,0,0,0,0,0,0
123,46,36,1,3,6,1,0,0,0,0,0,0
124,46,35,1,3,6,1,0,0,0,0,0,0
125,47,30,1,3,6,1,0,0,0,0,0,0
126,48,24,1,3,6,1,0,0,0,0,0,0
127,48,23,1,3,6,1,0,0,0,0,0,0
128,48,22,1,3,6,1,0,0,6,0,0,0
129,48,16,1,3,6,1,0,0,6,0,0,0
130,53,10,2,1,6,1,0,6,0,0,0,0
131,53,4,2,1,6,1,0,6,0,0,0,0
132,53,0,2,1,6,2,0,6,0,0,0,0
133,53,0,2,1,6,2,0,6,0,0,0,0
134,53,6,2,1,6,2,0,6,0,0,0,0
135,53,2,2,1,6,2,0,6,0,0,0,0
136,53,10,2,1,6,2,0,6,0,0,0,0
137,53,13,2,1,6,2,0,6,0,0,0,0
138,53,0,2,1,8,2,0,6,0,0,0,0
139,53,7,2,1,8,2,0,6,0,0,0,0
140,53,0,2,1,9,2,0,6,0,0,0,0
141,53,0,2,1,9,2,0,6,0,0,0,0
142,53,7,2,1,9,2,0,6,0,0,0,0
143,53,0,2,1,10,2,0,6,0,0,0,0
144,53,3,2,1,11,2,0,6,0,0,0,0
145,53,0,2,1,12,2,0,6,0,0,0,0
146,53,0,2,1,12,2,0,6,0,0,0,0
147,53,8,2,1,12,2,0,6,0,0,0,0
148,53,7,2,1,12,2,0,6,0,0,0,0
149,53,3,2,1,12,2,0,6,0,0,0,0
150,53,6,2,1,12,2,0,6,0,0,0,0
151,53,3,2,1,12,2,0,6,0,0,0,0
152,52,12,2,1,12,2,0,6,0,0,0,0
153,52,17,2,1,12,2,0,6,0,0,0,0
154,53,3,2,1,12,2,0,6,0,0,0,0
155,52,4,2,1,12,2,0,6,0,0,0,0
156,52,5,2,1,12,2,0,6,0,0,0,0
157,53,13,2,1,12,2,0,6,0,0,0,0
158,53,21,2,1,12,2,0,0,0,0,0,0
159,54,29,2,1,12,2,0,0,0,0,0,0
160,54,37,2,1,12,2,0,0,0,0,0,0
161,55,44,2,1,12,2,0,0,0,0,0,0
162,56,43,2,1,12,2,0,0,0,0,0,0
163,57,41,2,1,12,2,0,0,0,4,0,0
164,57,29,2,1,13,2,0,0,0,4,4,0
165,58,1,2,1,13,2,0,0,7,4,4,0
166,58,7,2,1,13,2,0,0,7,4,4,0
167,58,18,2,1,13,2,0,0,7,4,4,0
168,58,23,2,1,13,2,0,0,7,0,0,0
169,59,21,2,1,13,2,0,7,0,0,0,0
170,59,19,2,1,13,2,0,7,0,0,0,0
171,59,18,2,1,13,2,0,7,0,0,0,0
172,60,17,2,1,13,2,0,7,0,0,0,0
173,60,16,2,1,13,2,0,0,0,0,0,0
174,60,21,2,1,13,2,0,0,0,0,0,0
175,61,31,2,1,13,2,0,0,0,0,0,0
176,62,37,2,1,13,2,0,0,0,0,0,0
177,62,35,2,1,13,2,0,0,0,0,0,0
178,63,29,2,2,13,2,0,0,8,0,0,0
179,63,19,2,2,13,2,0,0,8,0,0,0
180,64,15,2,2,13,2,0,8,0,0,0,0
181,64,14,2,2,13,2,0,8,0,0,0,0
182,64,11,2,2,13,2,0,8,0,0,0,0
183,64,10,2,2,13,2,0,8,0,0,0,0
184,64,11,2,2,13,2,0,8,0,0,0,0
185,64,10,2,2,13,2,0,8,0,0,0,0
186,65,13,2,2,13,2,0,0,0,0,0,0
187,65,23,2,2,13,2,0,0,0,0,0,0
188,66,32,2,2,13,2,0,0,0,0,0,0
189,66,30,2,2,13,2,0,0,0,0,0,0
190,67,32,2,2,13,2,0,0,0,0,0,0
191,67,31,2,2,13,2,0,0,0,0,0,0
192,68,30,2,2,13,2,0,0,9,0,0,0
193,68,25,2,2,13,2,0,0,9,0,0,0
194,70,14,2,2,13,2,0,9,0,0,0,0
195,70,17,2,2,13,2,0,9,0,0,0,0
196,70,16,2,2,13,2,0,9,0,0,0,0
197,70,17,2,2,13,2,0,9,0,0,0,0
198,70,15,2,2,13,2,0,9,0,0,0,0
199,69,14,2,2,13,2,0,9,0,0,0,0
200,70,12,2,2,13,2,0,9,0,0,0,0
201,70,18,2,2,13,2,0,0,0,0,0,0
202,71,23,2,2,13,2,0,0,0,0,0,0
203,71,33,2,2,13,2,0,0,0,0,0,0
204,72,31,2,2,13,2,0,0,0,5,0,0
205,72,27,2,2,13,2,0,0,0,5,5,0
206,72,8,2,2,14,2,0,0,0,5,5,0
207,72,4,2,2,14,2,0,0,0,5,5,0
208,73,15,2,2,14,2,0,0,0,5,5,0
209,74,26,2,2,14,2,0,0,0,0,0,0
210,74,25,2,2,14,2,0,0,10,0,0,0
211,74,24,2,2,14,2,0,0,10,0,0,0
212,75,22,2,3,14,2,0,10,0,0,0,0
213,75,21,2,3,14,2,0,10,0,0,0,0
214,76,20,2,3,14,2,0,0,0,0,0,0
215,76,28,2,3,14,2,0,0,0,0,0,0
216,77,37,2,3,14,2,0,0,0,0,0,0
217,78,36,2,3,14,2,0,0,0,0,0,0
218,78,35,2,3,14,2,0,0,0,0,0,0
219,79,33,2,3,15,2,0,0,0,0,0,0
220,81,13,2,3,15,2,0,0,0,0,0,0
221,80,14,2,3,15,2,0,0,0,0,0,0
222,80,15,2,3,15,2,0,0,0,0,0,0
223,81,22,2,3,15,2,0,0,0,0,0,0
224,81,33,2,3,15,2,0,0,0,0,0,0
225,82,42,2,3,15,2,0,0,0,0,0,0
226,82,41,2,3,15,2,0,0,0,0,0,0
227,83,45,2,3,15,2,0,0,0,0,0,0
228,84,48,2,3,15,2,0,0,0,0,0,0
229,85,46,2,3,15,2,0,0,0,0,0,0
230,86,45,2,3,15,2,0,0,0,0,0,0
231,87,38,2,3,15,2,0,0,0,0,0,0
232,87,16,2,3,16,2,0,0,0,0,0,0
233,87,15,2,3,16,2,0,0,0,0,0,0
234,89,14,2,3,16,2,0,0,0,0,0,0
235,89,16,2,3,16,2,0,0,0,0,0,0
236,89,26,2,3,16,2,0,0,0,0,0,0
237,89,36,2,3,16,2,0,0,0,0,0,0
238,90,35,2,3,16,2,0,0,0,0,0,0
239,91,34,2,3,16,2,0,0,0,0,0,0
240,91,33,2,3,16,2,0,0,0,6,6,0
241,92,5,2,3,17,2,0,0,0,6,6,0
242,92,0,2,3,17,2,0,0,0,6,6,0
243,92,10,2,3,17,2,0,0,0,6,6,0
244,92,21,2,3,17,2,0,0,0,6,6,0
245,93,31,2,3,17,2,0,0,0,0,0,0
246,93,42,2,3,17,2,0,0,0,0,0,0
247,94,52,2,3,17,2,0,0,0,0,0,0
248,95,63,2,3,17,2,0,0,0,0,0,0
249,97,72,2,3,17,2,0,0,0,0,0,0
