Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,12,1,1,0,0,0,0,0,0,0,0
1,0,20,1,1,0,0,0,0,0,0,0,0
2,0,28,1,1,0,0,0,0,0,0,0,0
3,1,32,1,1,0,0,0,0,0,0,0,0
4,1,10,1,1,1,0,0,0,1,0,0,0
5,2,6,1,1,1,0,0,0,1,0,0,0
6,2,4,1,1,1,0,0,0,1,0,0,0
7,2,2,1,1,1,0,0,0,1,0,0,0
8,2,8,1,1,1,0,0,0,1,0,0,0
9,2,7,1,1,1,0,0,1,1,0,0,0
10,2,12,1,1,1,0,0,1,1,0,0,0
11,2,11,1,1,1,0,0,1,0,0,0,0
12,2,18,1,1,1,0,0,1,0,0,0,0
13,3,27,1,1,1,0,0,0,0,0,0,0
14,4,38,1,1,1,0,0,0,0,0,0,0
15,4,51,1,1,1,0,0,0,0,0,0,0
16,5,64,1,1,1,0,0,0,0,0,0,0
17,7,67,1,1,2,0,0,0,0,1,0,0
18,8,38,1,1,2,0,0,0,0,1,1,0
19,8,22,1,1,2,0,0,0,2,0,0,0
20,9,20,1,1,2,0,0,2,0,0,0,0
21,9,20,1,1,2,0,0,2,0,0,0,0
22,9,20,1,1,2,0,0,2,0,0,0,0
23,9,25,1,1,2,0,0,2,0,0,0,0
24,10,27,1,1,2,0,0,0,0,0,0,0
25,11,34,1,1,2,0,0,0,0,0,0,0
26,11,31,1,1,2,0,0,0,0,0,0,0
27,12,29,1,1,2,0,0,0,0,0,0,0
28,12,27,1,1,2,0,0,0,0,0,0,0
29,13,19,1,2,3,0,0,0,3,0,0,0
30,13,0,1,2,3,0,0,0,3,0,0,0
31,13,6,1,2,3,0,0,0,3,0,0,0
32,13,12,1,2,3,0,0,0,3,0,0,0
33,14,10,1,2,3,0,0,3,3,0,0,0
34,14,12,1,2,3,0,0,3,0,0,0,0
35,14,14,1,2,3,0,0,3,0,0,0,0
36,14,15,1,2,3,0,0,3,0,0,0,0
37,14,17,1,2,3,0,0,3,0,0,0,0
38,15,24,1,2,3,0,0,0,0,0,0,0
39,15,33,1,2,3,0,0,0,0,0,0,0
40,16,42,1,2,3,0,0,0,0,0,0,0
41,17,48,1,2,3,0,0,0,0,0,0,0
42,18,37,1,2,4,0,0,0,0,0,0,0
43,18,15,1,2,4,0,0,0,4,0,0,0
44,18,24,1,2,4,0,0,0,4,0,0,0
45,20,21,1,2,4,0,0,4,0,0,0,0
46,20,27,1,2,4,0,0,4,0,0,0,0
47,20,24,1,2,4,0,0,4,0,0,0,0
48,19,24,1,2,4,0,0,4,0,0,0,0
49,20,26,1,2,4,0,0,4,0,0,0,0
50,21,35,1,2,4,0,0,0,0,0,0,0
51,21,42,1,2,4,0,0,0,0,0,0,0
52,22,40,1,2,4,0,0,0,0,2,2,0
53,22,38,1,2,4,0,0,0,0,2,2,0
54,23,17,1,2,5,0,0,0,0,0,0,0
55,24,26,1,2,5,0,0,0,5,0,0,0
56,24,26,1,2,5,0,0,0,5,0,0,0
57,25,23,1,3,5,0,0,5,0,0,0,0
58,25,21,1,3,5,0,0,5,0,0,0,0
59,26,24,1,3,5,0,0,5,0,0,0,0
60,26,32,1,3,5,0,0,0,0,0,0,0
61,27,34,1,3,5,0,0,0,0,0,0,0
62,28,34,1,3,5,0,0,0,0,0,0,0
63,28,34,1,3,5,0,0,0,0,0,0,0
64,29,19,1,3,6,0,0,0,0,0,0,0
65,29,17,1,3,6,0,0,0,0,0,0,0
66,30,17,1,3,6,0,0,0,0,0,0,0
67,30,22,1,3,6,0,0,0,0,0,0,0
68,31,35,1,3,6,0,0,0,0,0,0,0
69,31,48,1,3,6,0,0,0,0,0,0,0
70,32,60,1,3,6,0,0,0,0,0,0,0
71,34,66,1,3,6,0,0,0,0,0,0,0
72,35,63,1,3,6,0,0,0,0,0,0,0
73,36,61,1,3,6,0,0,0,0,0,0,0
74,37,36,1,3,7,0,0,0,0,0,0,0
75,37,22,1,3,7,0,0,0,0,0,0,0
76,39,21,1,3,7,0,0,0,0,0,0,0
77,39,29,1,3,7,0,0,0,0,0,0,0
78,39,33,1,3,7,0,0,0,0,0,0,0
79,40,34,1,3,7,0,0,0,0,0,0,0
80,40,32,1,3,7,0,0,0,0,0,0,0
81,41,30,1,3,7,0,0,0,0,3,0,0
82,42,28,1,3,7,0,0,0,0,3,3,0
83,42,7,1,3,8,0,0,0,0,3,3,0
84,42,2,1,3,8,0,0,0,0,3,3,0
85,42,10,1,3,8,0,0,0,0,3,3,0
86,42,17,1,3,8,0,0,0,0,0,3,0
87,43,25,1,3,8,0,0,0,0,0,0,0
88,43,35,1,3,8,0,0,0,0,0,0,0
89,44,41,1,3,8,0,0,0,0,0,0,0
90,45,45,1,3,8,0,0,0,0,0,0,0
91,46,49,1,3,8,0,0,0,0,0,0,0
92,47,50,1,3,8,0,0,0,0,0,0,0
93,47,48,1,3,8,0,0,0,0,0,0,0
