Time,Distance,Speed,Lap,Sector,Brake Times,Map Crashed,Car Crashed,Passed Circus,Circus entry,Passed Crosswalk,Crosswalk entry,Car Overturned
0,0,7,1,1,13,0,0,0,0,0,0,0
1,0,14,1,1,13,0,0,0,0,0,0,0
2,0,15,1,1,13,0,0,0,0,0,0,0
3,0,15,1,1,13,0,0,0,0,0,0,0
4,1,15,1,1,13,0,0,0,0,0,0,0
5,1,16,1,1,13,0,0,0,0,0,0,0
6,1,16,1,1,13,0,0,0,1,0,0,0
7,2,15,1,1,13,0,0,0,1,0,0,0
8,2,15,1,1,13,0,0,0,1,0,0,0
9,2,0,1,1,13,0,3,1,1,0,0,0
10,2,0,1,1,14,0,3,1,1,0,0,0
11,2,5,1,1,14,0,3,1,1,0,0,0
12,2,4,1,1,14,0,3,0,1,0,0,0
13,2,12,1,1,14,0,3,0,1,0,0,0
14,2,12,1,1,14,0,3,0,0,0,0,0
15,2,16,1,1,14,0,3,0,0,0,0,0
16,3,20,1,1,14,0,3,0,0,0,0,0
17,3,25,1,1,14,0,3,0,0,0,0,0
18,4,26,1,1,14,0,3,0,0,0,0,0
19,4,27,1,1,14,0,3,0,0,0,0,0
20,5,28,1,1,14,0,3,0,0,0,0,0
21,5,27,1,1,14,0,3,0,0,0,0,0
22,6,27,1,1,14,0,3,0,0,0,0,0
23,6,28,1,1,14,0,3,0,0,0,0,0
24,7,17,1,1,16,0,3,0,0,1,0,0
25,7,18,1,1,17,0,3,0,0,1,1,0
26,7,8,1,1,18,0,3,0,0,1,1,0
27,7,10,1,1,18,0,3,0,0,1,1,0
28,8,0,1,1,19,0,3,0,0,1,1,0
29,8,0,1,1,19,0,3,0,0,1,1,0
30,8,0,1,1,19,0,3,0,0,1,1,0
31,8,8,1,1,19,0,3,0,2,1,1,0
32,8,12,1,1,19,0,3,0,2,1,1,0
33,8,13,1,1,19,0,3,0,2,0,0,0
34,8,16,1,1,19,0,3,2,2,0,0,0
35,9,19,1,1,19,0,3,2,0,0,0,0
36,9,22,1,1,19,0,3,2,0,0,0,0
37,9,22,1,1,19,0,3,2,0,0,0,0
38,10,21,1,1,19,0,3,2,0,0,0,0
39,10,23,1,1,19,0,3,0,0,0,0,0
40,11,25,1,1,19,0,3,0,0,0,0,0
41,11,28,1,1,19,0,3,0,0,0,0,0
42,12,30,1,1,19,0,3,0,0,0,0,0
43,12,21,1,1,20,0,3,0,0,0,0,0
44,13,23,1,2,20,0,3,0,3,0,0,0
45,13,14,1,2,21,0,3,0,3,0,0,0
46,13,14,1,2,21,0,3,3,3,0,0,0
47,14,16,1,2,21,0,3,3,0,0,0,0
48,14,15,1,2,21,0,3,3,0,0,0,0
49,14,1,1,2,21,0,3,3,0,0,0,0
50,14,0,1,2,23,0,3,3,0,0,0,0
51,14,3,1,2,23,0,3,3,0,0,0,0
52,14,2,1,2,23,0,4,3,0,0,0,0
53,14,0,1,2,23,0,4,3,0,0,0,0
54,14,0,1,2,23,0,4,3,0,0,0,0
55,14,2,1,2,23,0,4,3,0,0,0,0
56,14,1,1,2,23,0,4,3,0,0,0,0
57,14,6,1,2,23,0,4,3,0,0,0,0
58,14,8,1,2,23,0,4,3,0,0,0,0
59,14,9,1,2,23,0,4,3,0,0,0,0
60,14,0,1,2,23,0,4,3,0,0,0,0
61,14,4,1,2,23,0,4,3,0,0,0,0
62,14,5,1,2,23,0,4,3,0,0,0,0
63,14,2,1,2,23,0,4,3,0,0,0,0
64,14,8,1,2,23,0,4,3,0,0,0,0
65,14,11,1,2,23,0,4,3,0,0,0,0
66,14,10,1,2,23,0,4,3,0,0,0,0
67,14,11,1,2,23,0,4,0,0,0,0,0
68,15,14,1,2,23,0,4,0,0,0,0,0
69,15,17,1,2,23,0,4,0,0,0,0,0
70,15,20,1,2,23,0,4,0,0,0,0,0
71,16,22,1,2,23,0,4,0,0,0,0,0
72,16,25,1,2,23,0,4,0,0,0,0,0
73,17,27,1,2,23,0,4,0,0,0,0,0
74,17,26,1,2,23,0,4,0,0,0,0,0
